Accession,Dataset,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
ENCFF916XEL,/experiments/ENCSR352STY/,0,0,1,0,0,1,0,0,0,0
ENCFF527CYH,/experiments/ENCSR352STY/,0,0,1,0,0,1,0,0,0,0
ENCFF060FDD,/experiments/ENCSR354KAS/,0,0,1,0,0,1,0,0,1,0
ENCFF165FRB,/experiments/ENCSR356GCJ/,1,0,0,0,1,0,1,0,0,0
ENCFF504YTU,/experiments/ENCSR356GCJ/,1,0,0,0,1,0,1,0,0,0
ENCFF258RPS,/experiments/ENCSR356MSW/,0,1,0,0,0,0,0,1,0,0
ENCFF734LCT,/experiments/ENCSR356MSW/,0,1,0,0,0,0,0,1,0,0
ENCFF672HYO,/experiments/ENCSR356ZMO/,0,0,1,0,1,0,0,0,0,0
ENCFF852ECZ,/experiments/ENCSR356ZMO/,0,0,1,0,1,0,0,0,0,0
ENCFF125GZY,/experiments/ENCSR361OCV/,1,0,0,0,0,1,0,0,0,0
ENCFF260EIZ,/experiments/ENCSR361OCV/,1,0,0,0,0,1,0,0,0,0
ENCFF795IGM,/experiments/ENCSR365NVO/,1,0,0,0,0,0,1,0,0,0
ENCFF917GQR,/experiments/ENCSR365NVO/,1,0,0,0,0,0,1,0,0,0
ENCFF950SML,/experiments/ENCSR366DGX/,0,0,0,1,0,0,0,0,0,0
ENCFF503GYR,/experiments/ENCSR366DGX/,0,0,0,1,0,0,0,0,0,0
ENCFF475LRP,/experiments/ENCSR366YOG/,0,0,0,0,1,1,0,0,0,0
ENCFF823SQL,/experiments/ENCSR366YOG/,0,0,0,0,1,1,0,0,0,0
ENCFF560IMA,/experiments/ENCSR367ACZ/,0,0,0,0,0,1,0,0,0,0
ENCFF398WKO,/experiments/ENCSR368GER/,1,0,0,1,1,1,0,0,0,0
ENCFF821SEE,/experiments/ENCSR368GER/,1,0,0,1,1,1,0,0,0,0
ENCFF347ARQ,/experiments/ENCSR373ODC/,0,0,1,0,0,1,1,0,1,0
ENCFF643XEW,/experiments/ENCSR373ODC/,0,0,1,0,0,1,1,0,1,0
ENCFF258APN,/experiments/ENCSR376KLZ/,0,0,0,0,0,0,0,0,0,0
ENCFF143ZYE,/experiments/ENCSR379GZS/,0,0,0,0,0,1,0,0,0,0
ENCFF311FHF,/experiments/ENCSR379GZS/,0,0,0,0,0,1,0,0,0,0
ENCFF826EHK,/experiments/ENCSR381VNR/,0,0,0,0,0,0,0,1,0,0
ENCFF460RIG,/experiments/ENCSR381VNR/,0,0,0,0,0,0,0,1,0,0
ENCFF718JPO,/experiments/ENCSR382QLC/,1,0,0,0,0,0,0,1,0,1
ENCFF824TZM,/experiments/ENCSR384KAN/,0,1,0,0,0,0,0,0,0,0
ENCFF921MMF,/experiments/ENCSR384KAN/,0,1,0,0,0,0,0,0,0,0
ENCFF597QAD,/experiments/ENCSR384MWO/,0,0,0,1,0,0,0,0,1,0
ENCFF366XCA,/experiments/ENCSR384MWO/,0,0,0,1,0,0,0,0,1,0
ENCFF811ZGE,/experiments/ENCSR387OVO/,0,0,0,0,1,0,0,0,0,0
ENCFF939IUP,/experiments/ENCSR387RGT/,1,1,1,0,0,0,1,0,1,0
ENCFF040CHT,/experiments/ENCSR388VKV/,0,0,0,0,0,0,1,0,0,1
ENCFF128HQK,/experiments/ENCSR389ISM/,0,0,0,0,0,1,1,0,0,1
ENCFF497YEF,/experiments/ENCSR391BBA/,0,0,0,0,0,0,0,1,0,0
ENCFF230YKJ,/experiments/ENCSR391BBA/,0,0,0,0,0,0,0,1,0,0
ENCFF094OOZ,/experiments/ENCSR391GLS/,1,0,0,1,0,1,0,0,0,0
ENCFF821KVN,/experiments/ENCSR393STP/,0,0,0,0,1,0,0,0,0,0
ENCFF064SDM,/experiments/ENCSR399CBP/,1,0,0,0,0,1,0,0,0,0
ENCFF855XKN,/experiments/ENCSR404ABA/,0,0,0,0,0,0,0,0,0,0
ENCFF811LOQ,/experiments/ENCSR406OOZ/,1,0,0,0,1,0,0,0,0,0
ENCFF457GXO,/experiments/ENCSR406OOZ/,1,0,0,0,1,0,0,0,0,0
ENCFF155CNX,/experiments/ENCSR407QDZ/,0,0,1,1,0,0,0,0,0,0
ENCFF942VJP,/experiments/ENCSR407QDZ/,0,0,1,1,0,0,0,0,0,0
ENCFF277PAA,/experiments/ENCSR411IMJ/,0,0,0,0,1,1,0,1,0,0
ENCFF169FPF,/experiments/ENCSR412NOW/,0,0,0,0,0,0,0,1,0,0
ENCFF389NRU,/experiments/ENCSR412NOW/,0,0,0,0,0,0,0,1,0,0
ENCFF783GFR,/experiments/ENCSR414RME/,1,0,0,0,0,0,1,1,0,1
ENCFF638CND,/experiments/ENCSR423QXH/,0,0,1,0,0,1,0,0,0,1
ENCFF982ZPQ,/experiments/ENCSR432XUP/,0,1,0,0,0,0,0,0,0,0
ENCFF776RIU,/experiments/ENCSR432XUP/,0,1,0,0,0,0,0,0,0,0
ENCFF056XTI,/experiments/ENCSR435EVK/,0,0,0,0,0,0,0,0,0,0
ENCFF538QCY,/experiments/ENCSR438GZQ/,0,0,0,0,0,0,0,0,0,0
ENCFF014LLF,/experiments/ENCSR438GZQ/,0,0,0,0,0,0,0,0,0,0
ENCFF585YOO,/experiments/ENCSR438KWZ/,1,0,0,0,1,0,0,1,0,0
ENCFF412NAX,/experiments/ENCSR438KWZ/,1,0,0,0,1,0,0,1,0,0
ENCFF585EFC,/experiments/ENCSR438NCK/,0,0,0,1,0,1,0,0,0,0
ENCFF396MHA,/experiments/ENCSR438XYI/,0,0,1,0,0,1,1,0,0,1
ENCFF616FCF,/experiments/ENCSR439GXW/,0,0,1,0,0,0,0,1,0,0
ENCFF908GRB,/experiments/ENCSR440MSY/,0,0,0,0,0,1,0,0,0,0
ENCFF893MRC,/experiments/ENCSR440MSY/,0,0,0,0,0,1,0,0,0,0
ENCFF991YSW,/experiments/ENCSR440SUX/,0,1,1,0,0,0,0,0,0,0
ENCFF365CXY,/experiments/ENCSR440SUX/,0,1,1,0,0,0,0,0,0,0
ENCFF905RDN,/experiments/ENCSR445FZX/,0,1,0,0,1,1,1,0,1,0
ENCFF825NBG,/experiments/ENCSR445LJH/,0,0,0,0,0,0,0,0,0,0
ENCFF530TJP,/experiments/ENCSR448GXJ/,0,0,1,0,0,1,0,1,0,0
ENCFF432GIZ,/experiments/ENCSR448GXJ/,0,0,1,0,0,1,0,1,0,0
ENCFF147POJ,/experiments/ENCSR451BRX/,1,0,0,1,0,0,0,0,0,0
ENCFF595TEO,/experiments/ENCSR451HMR/,0,1,0,1,0,0,0,0,0,0
ENCFF584YFH,/experiments/ENCSR454EER/,0,0,0,0,1,0,1,0,0,1
ENCFF426NRC,/experiments/ENCSR454OFD/,0,0,0,0,0,0,0,0,0,1
ENCFF170KCT,/experiments/ENCSR456ASB/,0,0,0,0,0,0,0,0,0,0
ENCFF425NCO,/experiments/ENCSR456ASB/,0,0,0,0,0,0,0,0,0,0
ENCFF125EJB,/experiments/ENCSR456JJQ/,0,0,0,0,0,0,0,0,0,1
ENCFF827TLD,/experiments/ENCSR456JJQ/,0,0,0,0,0,0,0,0,0,1
ENCFF905YHV,/experiments/ENCSR456KXI/,0,0,0,0,0,0,1,0,0,0
ENCFF803VTZ,/experiments/ENCSR456KXI/,0,0,0,0,0,0,1,0,0,0
ENCFF374BGY,/experiments/ENCSR459ONR/,0,0,0,0,0,0,0,1,0,0
ENCFF210JCS,/experiments/ENCSR461LGW/,1,0,1,1,0,0,0,0,0,0
ENCFF331AAL,/experiments/ENCSR464OSH/,0,0,0,0,1,0,0,0,0,0
ENCFF400CXS,/experiments/ENCSR464OSH/,0,0,0,0,1,0,0,0,0,0
ENCFF789FCB,/experiments/ENCSR468FSW/,0,0,0,0,0,0,0,0,1,0
ENCFF077YYE,/experiments/ENCSR468FSW/,0,0,0,0,0,0,0,0,1,0
ENCFF040BAA,/experiments/ENCSR468ZQA/,0,1,0,0,0,0,0,0,1,1
ENCFF374APS,/experiments/ENCSR479XOI/,0,0,0,0,0,0,0,0,0,0
ENCFF219CZQ,/experiments/ENCSR481MVN/,0,0,0,0,0,0,0,0,1,0
ENCFF341UTP,/experiments/ENCSR481MVN/,0,0,0,0,0,0,0,0,1,0
ENCFF129UTE,/experiments/ENCSR482AWB/,0,0,0,0,1,0,0,1,1,0
ENCFF704DIO,/experiments/ENCSR482ZSE/,0,1,1,0,0,0,1,0,1,0
ENCFF192LYD,/experiments/ENCSR483NOP/,0,1,0,0,0,0,0,0,1,0
ENCFF835QFU,/experiments/ENCSR483NOP/,0,1,0,0,0,0,0,0,1,0
ENCFF484YDH,/experiments/ENCSR484LAB/,1,0,0,0,1,0,1,0,0,0
ENCFF198ESK,/experiments/ENCSR484LAB/,1,0,0,0,1,0,1,0,0,0
ENCFF053VCT,/experiments/ENCSR484LTQ/,0,0,0,0,0,0,0,0,1,0
ENCFF205RFL,/experiments/ENCSR484LTQ/,0,0,0,0,0,0,0,0,1,0
ENCFF287LMI,/experiments/ENCSR485QCG/,0,0,0,0,0,0,0,0,0,0
ENCFF300RFO,/experiments/ENCSR485QCG/,0,0,0,0,0,0,0,0,0,0
ENCFF033PHB,/experiments/ENCSR486QAE/,0,0,1,0,1,0,0,0,0,1
ENCFF442NVV,/experiments/ENCSR486YGP/,1,0,0,0,0,0,1,0,0,1
ENCFF231PRV,/experiments/ENCSR486YGP/,1,0,0,0,0,0,1,0,0,1
ENCFF399ONM,/experiments/ENCSR487EUV/,0,0,0,0,0,0,1,0,0,0
ENCFF117YFR,/experiments/ENCSR488JKQ/,0,0,0,0,0,1,0,0,0,0
ENCFF555EML,/experiments/ENCSR488JKQ/,0,0,0,0,0,1,0,0,0,0
ENCFF068IRI,/experiments/ENCSR489ABS/,0,1,0,1,0,0,0,0,1,0
ENCFF391YUD,/experiments/ENCSR489ABS/,0,1,0,1,0,0,0,0,1,0
ENCFF428EQH,/experiments/ENCSR489RJI/,0,0,0,0,0,0,0,0,0,1
ENCFF203QLK,/experiments/ENCSR489RJI/,0,0,0,0,0,0,0,0,0,1
ENCFF007BPN,/experiments/ENCSR490IEE/,0,0,0,0,0,0,1,0,0,0
ENCFF322VWH,/experiments/ENCSR490IEE/,0,0,0,0,0,0,1,0,0,0
ENCFF744CGY,/experiments/ENCSR494JFR/,0,0,1,0,0,0,1,0,0,0
ENCFF231PYQ,/experiments/ENCSR496UBM/,0,0,1,0,0,1,0,1,0,0
ENCFF412YDY,/experiments/ENCSR497ANA/,0,0,0,1,1,0,0,1,0,0
ENCFF508CMO,/experiments/ENCSR497XZI/,0,1,0,0,0,0,0,0,0,0
ENCFF287XKI,/experiments/ENCSR497XZI/,0,1,0,0,0,0,0,0,0,0
ENCFF924RUW,/experiments/ENCSR498DQS/,0,0,1,0,1,0,0,0,0,0
ENCFF459PMF,/experiments/ENCSR498DQS/,0,0,1,0,1,0,0,0,0,0
ENCFF614VTZ,/experiments/ENCSR499ZCU/,1,1,0,0,0,0,0,1,0,1
ENCFF767CEO,/experiments/ENCSR502NKG/,0,0,0,1,0,1,0,0,0,0
ENCFF526FTD,/experiments/ENCSR506EIW/,0,0,0,0,1,1,0,0,1,0
ENCFF399OEH,/experiments/ENCSR506OTC/,0,0,0,1,0,0,0,0,0,0
ENCFF894RPF,/experiments/ENCSR506OTC/,0,0,0,1,0,0,0,0,0,0
ENCFF179OBF,/experiments/ENCSR506UPY/,0,0,0,0,1,1,0,1,1,0
ENCFF451TDR,/experiments/ENCSR506UPY/,0,0,0,0,1,1,0,1,1,0
ENCFF986GFV,/experiments/ENCSR512EZA/,0,1,0,0,0,0,0,0,0,0
ENCFF729MSV,/experiments/ENCSR513NDD/,0,0,0,0,0,0,0,0,0,0
ENCFF619RHU,/experiments/ENCSR513NDD/,0,0,0,0,0,0,0,0,0,0
ENCFF375ZHC,/experiments/ENCSR513UTE/,0,0,0,1,1,1,1,1,0,0
ENCFF089LNF,/experiments/ENCSR520BZQ/,0,0,0,0,0,0,0,0,0,0
ENCFF384LLO,/experiments/ENCSR520BZQ/,0,0,0,0,0,0,0,0,0,0
ENCFF538WWX,/experiments/ENCSR521GON/,0,1,0,1,0,0,0,0,0,0
ENCFF219AFL,/experiments/ENCSR521GON/,0,1,0,1,0,0,0,0,0,0
ENCFF490GBA,/experiments/ENCSR527DXF/,0,0,1,0,0,0,0,1,0,0
ENCFF441XUV,/experiments/ENCSR527DXF/,0,0,1,0,0,0,0,1,0,0
ENCFF215LAB,/experiments/ENCSR528HOM/,0,1,0,0,1,0,0,0,0,0
ENCFF631SCU,/experiments/ENCSR529FKI/,0,0,0,0,0,0,0,0,0,0
ENCFF655OVT,/experiments/ENCSR529FKI/,0,0,0,0,0,0,0,0,0,0
ENCFF238BOS,/experiments/ENCSR529GSJ/,0,0,0,0,0,0,0,0,0,0
ENCFF116KYR,/experiments/ENCSR529GSJ/,0,0,0,0,0,0,0,0,0,0
ENCFF776TRJ,/experiments/ENCSR532VUB/,0,0,0,1,0,0,0,0,0,0
ENCFF975ABT,/experiments/ENCSR532VUB/,0,0,0,1,0,0,0,0,0,0
ENCFF732JDY,/experiments/ENCSR533BNK/,0,0,0,0,0,0,1,0,0,0
ENCFF378HIP,/experiments/ENCSR534YOI/,0,0,0,0,0,0,0,0,1,0
ENCFF792GSE,/experiments/ENCSR534YOI/,0,0,0,0,0,0,0,0,1,0
ENCFF022DHH,/experiments/ENCSR539BEV/,0,0,1,0,0,0,0,1,0,1
ENCFF881UQQ,/experiments/ENCSR539BEV/,0,0,1,0,0,0,0,1,0,1
ENCFF815JMM,/experiments/ENCSR539ZTS/,0,0,0,0,0,1,0,0,1,0
ENCFF108KYH,/experiments/ENCSR539ZTS/,0,0,0,0,0,1,0,0,1,0
ENCFF115KCI,/experiments/ENCSR541QHS/,1,0,0,0,0,1,0,0,0,0
ENCFF670TPZ,/experiments/ENCSR541QHS/,1,0,0,0,0,1,0,0,0,0
ENCFF208VFO,/experiments/ENCSR543TPH/,0,0,1,0,0,0,1,0,1,0
ENCFF139PUX,/experiments/ENCSR543TPH/,0,0,1,0,0,0,1,0,1,0
ENCFF976JEU,/experiments/ENCSR544CTM/,0,1,1,0,0,0,1,0,1,0
ENCFF208EFX,/experiments/ENCSR544UON/,0,0,1,0,0,0,0,0,1,0
ENCFF676OKA,/experiments/ENCSR545KBT/,1,0,0,1,0,0,0,0,0,0
ENCFF021FRQ,/experiments/ENCSR545KBT/,1,0,0,1,0,0,0,0,0,0
ENCFF806NSC,/experiments/ENCSR546JKS/,0,0,0,0,0,0,0,0,0,0
ENCFF718XYW,/experiments/ENCSR546JKS/,0,0,0,0,0,0,0,0,0,0
ENCFF035QUK,/experiments/ENCSR550DVK/,0,0,0,0,0,0,0,1,0,0
ENCFF584MZO,/experiments/ENCSR550DVK/,0,0,0,0,0,0,0,1,0,0
ENCFF741GZP,/experiments/ENCSR550SGC/,0,0,0,0,0,0,0,0,0,1
ENCFF491YJX,/experiments/ENCSR554UVB/,0,0,0,0,0,0,1,0,0,1
ENCFF348IRX,/experiments/ENCSR554UVB/,0,0,0,0,0,0,1,0,0,1
ENCFF920MUN,/experiments/ENCSR561QXJ/,1,0,0,0,0,0,0,0,0,0
ENCFF207BBK,/experiments/ENCSR561QXJ/,1,0,0,0,0,0,0,0,0,0
ENCFF608BOA,/experiments/ENCSR562BJW/,0,0,1,1,1,0,1,1,0,0
ENCFF797NFN,/experiments/ENCSR565DGW/,0,0,0,0,0,0,0,0,1,0
ENCFF831CXB,/experiments/ENCSR565DGW/,0,0,0,0,0,0,0,0,1,0
ENCFF998PYJ,/experiments/ENCSR565KBR/,1,0,0,1,0,0,1,0,0,1
ENCFF350PIG,/experiments/ENCSR567ZND/,0,0,0,0,1,1,0,1,1,0
ENCFF798VKV,/experiments/ENCSR568DZW/,1,0,0,0,0,0,0,0,0,1
ENCFF646IFT,/experiments/ENCSR568DZW/,1,0,0,0,0,0,0,0,0,1
ENCFF444DES,/experiments/ENCSR570WLM/,0,0,0,0,0,0,0,0,0,1
ENCFF540VOG,/experiments/ENCSR570WLM/,0,0,0,0,0,0,0,0,0,1
ENCFF464GUK,/experiments/ENCSR571ROL/,0,0,0,0,0,1,0,0,0,0
ENCFF202EFD,/experiments/ENCSR571ROL/,0,0,0,0,0,1,0,0,0,0
ENCFF658VCP,/experiments/ENCSR571VHI/,0,0,1,0,0,0,0,0,0,0
ENCFF621CZT,/experiments/ENCSR571VHI/,0,0,1,0,0,0,0,0,0,0
ENCFF679NRW,/experiments/ENCSR575DKE/,1,1,0,0,0,1,1,0,0,0
ENCFF196YUL,/experiments/ENCSR576SHT/,0,0,0,0,0,0,0,0,0,1
ENCFF450GCJ,/experiments/ENCSR576SHT/,0,0,0,0,0,0,0,0,0,1
ENCFF300RXV,/experiments/ENCSR580MFX/,0,0,1,0,0,0,0,0,1,0
ENCFF956CPQ,/experiments/ENCSR580MFX/,0,0,1,0,0,0,0,0,1,0
ENCFF171KZO,/experiments/ENCSR580OFI/,0,0,0,1,0,0,0,0,0,0
ENCFF987DVU,/experiments/ENCSR580OFI/,0,0,0,1,0,0,0,0,0,0
ENCFF161GQY,/experiments/ENCSR583KVR/,0,0,1,0,1,0,0,0,1,0
ENCFF734UEC,/experiments/ENCSR584TCR/,0,0,0,0,0,1,0,0,1,0
ENCFF661TYX,/experiments/ENCSR584TCR/,0,0,0,0,0,1,0,0,1,0
ENCFF158RDM,/experiments/ENCSR585TQT/,1,0,0,1,1,1,0,0,1,1
ENCFF737XQX,/experiments/ENCSR586DGV/,0,0,0,0,0,0,0,1,1,0
ENCFF642EHH,/experiments/ENCSR586DGV/,0,0,0,0,0,0,0,1,1,0
ENCFF538MPL,/experiments/ENCSR589YHM/,0,1,0,0,1,0,0,0,0,0
ENCFF325PJW,/experiments/ENCSR589YHM/,0,1,0,0,1,0,0,0,0,0
ENCFF052EKD,/experiments/ENCSR592ESN/,0,0,1,0,0,1,0,0,1,0
ENCFF626LUV,/experiments/ENCSR594RFP/,0,1,0,1,0,0,0,0,0,0
ENCFF489IRY,/experiments/ENCSR595PFU/,0,0,1,0,1,0,0,0,0,0
ENCFF335LFP,/experiments/ENCSR599YGK/,0,0,0,0,1,1,0,1,0,0
ENCFF053NWA,/experiments/ENCSR606BPV/,0,0,0,0,1,0,0,0,0,0
ENCFF761MCX,/experiments/ENCSR606BPV/,0,0,0,0,1,0,0,0,0,0
ENCFF962DLT,/experiments/ENCSR614VYQ/,0,1,1,0,0,1,1,0,0,0
ENCFF620NEF,/experiments/ENCSR615AAW/,1,0,0,0,0,0,1,0,0,0
ENCFF369AIZ,/experiments/ENCSR615ZYL/,0,1,0,1,1,0,0,0,0,1
ENCFF389CTP,/experiments/ENCSR616BTD/,0,0,0,0,0,0,0,0,1,0
ENCFF456RUG,/experiments/ENCSR619LRH/,1,0,1,1,0,0,1,0,0,0
ENCFF057LEI,/experiments/ENCSR619RLC/,0,1,0,0,1,0,0,1,0,0
ENCFF181GFC,/experiments/ENCSR623VEQ/,0,1,0,1,0,0,0,0,0,0
ENCFF482SRR,/experiments/ENCSR623VEQ/,0,1,0,1,0,0,0,0,0,0
ENCFF356RSL,/experiments/ENCSR624CUX/,0,1,0,0,0,0,0,0,0,1
ENCFF651RTO,/experiments/ENCSR628IDK/,0,0,0,0,0,1,0,0,0,0
ENCFF289UZZ,/experiments/ENCSR628IDK/,0,0,0,0,0,1,0,0,0,0
ENCFF611KBN,/experiments/ENCSR629MQN/,0,0,0,1,0,0,0,0,0,0
ENCFF981COP,/experiments/ENCSR631CJA/,0,0,0,1,0,0,0,0,1,0
ENCFF418BKS,/experiments/ENCSR631HUN/,0,0,0,0,0,0,1,0,1,0
ENCFF375INH,/experiments/ENCSR631HUN/,0,0,0,0,0,0,1,0,1,0
ENCFF919UCQ,/experiments/ENCSR634MFO/,0,0,0,0,1,0,0,0,0,0
ENCFF046KYE,/experiments/ENCSR634MFO/,0,0,0,0,1,0,0,0,0,0
ENCFF015RNL,/experiments/ENCSR638YHN/,0,0,1,1,1,0,0,0,0,0
ENCFF838LHV,/experiments/ENCSR641PRC/,0,0,0,1,0,0,0,0,0,0
ENCFF300XRU,/experiments/ENCSR643JMB/,1,0,0,0,0,1,0,0,0,0
ENCFF776RIX,/experiments/ENCSR647CLF/,0,0,0,0,0,0,0,0,0,0
ENCFF357GNY,/experiments/ENCSR647CLF/,0,0,0,0,0,0,0,0,0,0
ENCFF992EIC,/experiments/ENCSR647HOX/,0,0,1,0,0,0,0,0,0,0
ENCFF255ZCV,/experiments/ENCSR647HOX/,0,0,1,0,0,0,0,0,0,0
ENCFF484KWX,/experiments/ENCSR648LAH/,0,0,0,1,0,0,0,0,0,0
ENCFF524KUN,/experiments/ENCSR648LAH/,0,0,0,1,0,0,0,0,0,0
ENCFF013DLR,/experiments/ENCSR651NUF/,1,1,0,1,1,1,0,0,0,0
ENCFF868SVO,/experiments/ENCSR653CNZ/,1,0,0,0,0,0,0,0,0,0
ENCFF541YAM,/experiments/ENCSR653HQC/,0,0,0,0,0,0,0,0,0,1
ENCFF073ILV,/experiments/ENCSR653HQC/,0,0,0,0,0,0,0,0,0,1
ENCFF996LKZ,/experiments/ENCSR655BRZ/,0,0,1,0,0,0,1,0,1,0
ENCFF008SMT,/experiments/ENCSR655NZA/,0,0,1,0,0,0,0,0,0,0
ENCFF470XOZ,/experiments/ENCSR655NZA/,0,0,1,0,0,0,0,0,0,0
ENCFF032DOJ,/experiments/ENCSR657TZB/,0,0,0,0,0,0,0,0,0,0
ENCFF963JOW,/experiments/ENCSR657TZB/,0,0,0,0,0,0,0,0,0,0
ENCFF529AAI,/experiments/ENCSR657TZZ/,0,0,0,0,0,0,1,0,0,1
ENCFF890BOX,/experiments/ENCSR657TZZ/,0,0,0,0,0,0,1,0,0,1
ENCFF317RZD,/experiments/ENCSR658IQB/,0,1,0,0,0,0,0,1,0,0
ENCFF909OTT,/experiments/ENCSR658IQB/,0,1,0,0,0,0,0,1,0,0
ENCFF740PDL,/experiments/ENCSR660DRN/,0,0,0,0,0,1,0,0,0,1
ENCFF176ITD,/experiments/ENCSR660DRN/,0,0,0,0,0,1,0,0,0,1
ENCFF035HRR,/experiments/ENCSR660VTT/,0,0,0,0,0,1,1,0,1,1
ENCFF041KJT,/experiments/ENCSR661ICQ/,0,0,0,0,0,0,0,0,0,0
ENCFF956TOZ,/experiments/ENCSR661ICQ/,0,0,0,0,0,0,0,0,0,0
ENCFF435TFT,/experiments/ENCSR663NRA/,0,0,0,0,0,1,0,1,0,0
ENCFF955OGW,/experiments/ENCSR663NRA/,0,0,0,0,0,1,0,1,0,0
ENCFF545BFR,/experiments/ENCSR663WES/,0,0,0,0,0,1,0,0,0,0
ENCFF318ADU,/experiments/ENCSR663WES/,0,0,0,0,0,1,0,0,0,0
ENCFF427GWM,/experiments/ENCSR668MJX/,0,0,1,0,0,0,0,0,0,0
ENCFF948LDL,/experiments/ENCSR668MJX/,0,0,1,0,0,0,0,0,0,0
ENCFF223QBU,/experiments/ENCSR669DKA/,0,1,0,0,0,0,0,0,0,0
ENCFF995SCZ,/experiments/ENCSR670UPZ/,1,0,0,1,0,0,0,0,0,0
ENCFF189FJO,/experiments/ENCSR671FKF/,0,0,0,0,0,0,0,1,0,1
ENCFF246ZNB,/experiments/ENCSR679NKE/,0,1,0,0,0,0,0,0,0,1
ENCFF830PVF,/experiments/ENCSR680HYD/,0,1,0,0,0,0,0,0,1,0
ENCFF348GPW,/experiments/ENCSR685AUR/,0,0,0,1,0,0,0,0,0,0
ENCFF160MKE,/experiments/ENCSR685AUR/,0,0,0,1,0,0,0,0,0,0
ENCFF228JKT,/experiments/ENCSR687GJH/,0,0,0,0,0,0,0,0,1,0
ENCFF314GJB,/experiments/ENCSR687HHB/,0,0,1,0,0,0,1,1,0,1
ENCFF603RJN,/experiments/ENCSR693JWP/,0,0,0,0,0,0,0,0,0,0
ENCFF383ASP,/experiments/ENCSR693JWP/,0,0,0,0,0,0,0,0,0,0
ENCFF622OZH,/experiments/ENCSR693JWP/,0,0,0,0,0,0,0,0,0,0
ENCFF578XQC,/experiments/ENCSR693JWP/,0,0,0,0,0,0,0,0,0,0
ENCFF173ODI,/experiments/ENCSR693JWP/,0,0,0,0,0,0,0,0,0,0
ENCFF159ZFD,/experiments/ENCSR696PRX/,1,1,0,0,0,0,0,0,1,1
ENCFF706KON,/experiments/ENCSR700UGT/,1,0,0,0,0,0,0,0,0,0
ENCFF644ZWQ,/experiments/ENCSR701KRV/,0,0,0,1,0,0,0,0,1,0
ENCFF614IWF,/experiments/ENCSR701KRV/,0,0,0,1,0,0,0,0,1,0
ENCFF278UYQ,/experiments/ENCSR701QEP/,0,0,0,0,0,0,0,0,1,0
ENCFF648UKF,/experiments/ENCSR704LTK/,0,1,0,1,0,0,1,1,0,0
ENCFF272ZVR,/experiments/ENCSR705DCQ/,0,0,0,0,0,0,1,1,0,0
ENCFF832HQP,/experiments/ENCSR708TCY/,0,0,1,0,0,0,0,0,0,0
ENCFF847HXV,/experiments/ENCSR709ABG/,1,0,0,0,0,0,1,0,0,0
ENCFF735ZUW,/experiments/ENCSR712IAG/,1,0,0,1,0,0,0,0,0,0
ENCFF696WFR,/experiments/ENCSR712IAG/,1,0,0,1,0,0,0,0,0,0
ENCFF862RKC,/experiments/ENCSR716AKC/,0,0,0,0,0,0,0,1,1,1
ENCFF472ZEH,/experiments/ENCSR716DGM/,0,1,0,0,0,0,0,0,1,1
ENCFF673VEJ,/experiments/ENCSR720BJU/,0,1,0,0,0,0,0,0,0,0
ENCFF679SNJ,/experiments/ENCSR720BJU/,0,1,0,0,0,0,0,0,0,0
ENCFF110DXI,/experiments/ENCSR720EEM/,0,0,0,0,0,0,0,0,0,1
ENCFF706SRG,/experiments/ENCSR720EEM/,0,0,0,0,0,0,0,0,0,1
ENCFF486NTL,/experiments/ENCSR721HPX/,0,0,0,0,0,0,0,0,0,0
ENCFF557CZU,/experiments/ENCSR721HPX/,0,0,0,0,0,0,0,0,0,0
ENCFF274FAE,/experiments/ENCSR722KGI/,1,1,0,0,1,0,0,0,0,1
ENCFF271URZ,/experiments/ENCSR722LZB/,0,1,0,1,1,1,0,0,0,0
ENCFF761PZC,/experiments/ENCSR724RDN/,1,1,0,0,0,0,0,0,0,0
ENCFF242YTA,/experiments/ENCSR724RDN/,1,1,0,0,0,0,0,0,0,0
ENCFF505DQW,/experiments/ENCSR725ARB/,1,0,0,0,0,1,0,0,0,0
ENCFF290RMT,/experiments/ENCSR725ARB/,1,0,0,0,0,1,0,0,0,0
ENCFF037SFC,/experiments/ENCSR734ZHL/,0,0,0,0,0,0,1,1,0,0
ENCFF901ESA,/experiments/ENCSR734ZHL/,0,0,0,0,0,0,1,1,0,0
ENCFF428UJW,/experiments/ENCSR735HOK/,0,0,0,0,0,0,0,1,1,0
ENCFF070GQY,/experiments/ENCSR735HOK/,0,0,0,0,0,0,0,1,1,0
ENCFF495FSA,/experiments/ENCSR735MBZ/,0,1,0,1,0,0,0,0,0,0
ENCFF044HRW,/experiments/ENCSR736AAG/,1,0,0,0,0,1,0,0,0,0
ENCFF372THP,/experiments/ENCSR736AAG/,1,0,0,0,0,1,0,0,0,0
ENCFF818MIM,/experiments/ENCSR736LKF/,1,0,1,0,0,1,0,1,0,1
ENCFF713YLQ,/experiments/ENCSR739VVT/,0,0,0,0,0,0,0,0,0,0
ENCFF285GQG,/experiments/ENCSR739VVT/,0,0,0,0,0,0,0,0,0,0
ENCFF023SPX,/experiments/ENCSR739VVT/,0,0,0,0,0,0,0,0,0,0
ENCFF315VJK,/experiments/ENCSR739VVT/,0,0,0,0,0,0,0,0,0,0
