Accession,Dataset,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
ENCFF106QMW,/experiments/ENCSR049ACM/,0,0,0,1,1,1,0,0,0,0
ENCFF152OHV,/experiments/ENCSR049ACM/,0,0,0,1,1,1,0,0,0,0
ENCFF082VRH,/experiments/ENCSR049ACM/,0,0,0,1,1,1,0,0,0,0
ENCFF482UYZ,/experiments/ENCSR049ACM/,0,0,0,1,1,1,0,0,0,0
ENCFF253KWF,/experiments/ENCSR049SVH/,0,0,0,0,0,0,0,0,0,1
ENCFF622RDP,/experiments/ENCSR049SVH/,0,0,0,0,0,0,0,0,0,1
ENCFF157LJF,/experiments/ENCSR050VTC/,0,0,0,1,1,1,0,1,0,1
ENCFF275UFF,/experiments/ENCSR051CYH/,0,1,0,0,0,0,1,0,0,0
ENCFF662RNT,/experiments/ENCSR052AWE/,0,0,0,0,0,0,1,0,0,1
ENCFF736IUT,/experiments/ENCSR052AWE/,0,0,0,0,0,0,1,0,0,1
ENCFF303UIF,/experiments/ENCSR052AWE/,0,0,0,0,0,0,1,0,0,1
ENCFF136VBY,/experiments/ENCSR052AWE/,0,0,0,0,0,0,1,0,0,1
ENCFF221WIP,/experiments/ENCSR052AWE/,0,0,0,0,0,0,1,0,0,1
ENCFF128BDD,/experiments/ENCSR052AWE/,0,0,0,0,0,0,1,0,0,1
ENCFF479JOE,/experiments/ENCSR053ZKP/,0,1,0,1,0,1,0,0,0,0
ENCFF531YKA,/experiments/ENCSR053ZKP/,0,1,0,1,0,1,0,0,0,0
ENCFF859WBE,/experiments/ENCSR056PFI/,0,0,0,0,0,1,0,0,0,0
ENCFF907SYU,/experiments/ENCSR056PFI/,0,0,0,0,0,1,0,0,0,0
ENCFF492ELQ,/experiments/ENCSR057GPV/,0,0,0,0,0,0,0,0,1,0
ENCFF666BWM,/experiments/ENCSR057GPV/,0,0,0,0,0,0,0,0,1,0
ENCFF690VGZ,/experiments/ENCSR058ELM/,1,1,0,0,0,0,0,0,0,0
ENCFF230TEP,/experiments/ENCSR058ELM/,1,1,0,0,0,0,0,0,0,0
ENCFF722ELZ,/experiments/ENCSR058VBM/,0,0,0,0,0,0,1,1,0,0
ENCFF298VQX,/experiments/ENCSR058VBM/,0,0,0,0,0,0,1,1,0,0
ENCFF664KVC,/experiments/ENCSR058VBM/,0,0,0,0,0,0,1,1,0,0
ENCFF970JNT,/experiments/ENCSR059ETS/,0,0,0,0,0,0,0,0,1,1
ENCFF792GBS,/experiments/ENCSR059ETS/,0,0,0,0,0,0,0,0,1,1
ENCFF289VMW,/experiments/ENCSR059LXL/,1,0,0,0,0,0,0,0,0,1
ENCFF401RGR,/experiments/ENCSR059LXL/,1,0,0,0,0,0,0,0,0,1
ENCFF967BSO,/experiments/ENCSR059NIN/,0,1,0,0,1,1,0,0,0,0
ENCFF094HBN,/experiments/ENCSR059NIN/,0,1,0,0,1,1,0,0,0,0
ENCFF115KDA,/experiments/ENCSR059NIN/,0,1,0,0,1,1,0,0,0,0
ENCFF436WHV,/experiments/ENCSR059VAQ/,0,0,0,1,1,1,0,0,0,0
ENCFF083JBX,/experiments/ENCSR059VAQ/,0,0,0,1,1,1,0,0,0,0
ENCFF013ZZR,/experiments/ENCSR059VAQ/,0,0,0,1,1,1,0,0,0,0
ENCFF510JLR,/experiments/ENCSR059VAQ/,0,0,0,1,1,1,0,0,0,0
ENCFF801YES,/experiments/ENCSR060ALG/,1,0,0,1,0,0,0,0,0,0
ENCFF785TIO,/experiments/ENCSR060ALG/,1,0,0,1,0,0,0,0,0,0
ENCFF704TWT,/experiments/ENCSR060ALG/,1,0,0,1,0,0,0,0,0,0
ENCFF972GUR,/experiments/ENCSR060BFU/,1,0,0,0,0,0,1,1,0,0
ENCFF953QYX,/experiments/ENCSR060BFU/,1,0,0,0,0,0,1,1,0,0
ENCFF627NJR,/experiments/ENCSR060BFU/,1,0,0,0,0,0,1,1,0,0
ENCFF266RZG,/experiments/ENCSR060HPL/,0,1,0,1,0,0,0,0,0,1
ENCFF399GZQ,/experiments/ENCSR060HPL/,0,1,0,1,0,0,0,0,0,1
ENCFF830JLH,/experiments/ENCSR060MJY/,0,0,0,0,0,0,0,0,0,0
ENCFF134ZVI,/experiments/ENCSR060MJY/,0,0,0,0,0,0,0,0,0,0
ENCFF953IEW,/experiments/ENCSR060MJY/,0,0,0,0,0,0,0,0,0,0
ENCFF637UNR,/experiments/ENCSR060TTR/,0,0,0,0,0,0,0,0,1,0
ENCFF934FEU,/experiments/ENCSR060UPU/,0,0,0,0,0,0,0,0,0,1
ENCFF121TJY,/experiments/ENCSR060UPU/,0,0,0,0,0,0,0,0,0,1
ENCFF188RWV,/experiments/ENCSR060ZXQ/,0,0,0,0,1,1,0,0,1,0
ENCFF453WYS,/experiments/ENCSR061TLH/,1,0,1,0,0,0,0,0,0,0
ENCFF061LIB,/experiments/ENCSR061TLH/,1,0,1,0,0,0,0,0,0,0
ENCFF121DZH,/experiments/ENCSR061TLH/,1,0,1,0,0,0,0,0,0,0
ENCFF849HIM,/experiments/ENCSR061TLH/,1,0,1,0,0,0,0,0,0,0
ENCFF963UQR,/experiments/ENCSR062DUU/,0,0,0,0,0,1,0,0,1,1
ENCFF728TEN,/experiments/ENCSR062DUU/,0,0,0,0,0,1,0,0,1,1
ENCFF784NTC,/experiments/ENCSR062DXC/,0,1,0,0,0,0,0,0,0,0
ENCFF350TJS,/experiments/ENCSR062DXC/,0,1,0,0,0,0,0,0,0,0
ENCFF163YUT,/experiments/ENCSR062DXC/,0,1,0,0,0,0,0,0,0,0
ENCFF165LIK,/experiments/ENCSR062DXC/,0,1,0,0,0,0,0,0,0,0
ENCFF353FEG,/experiments/ENCSR062DXC/,0,1,0,0,0,0,0,0,0,0
ENCFF252UQF,/experiments/ENCSR062DXC/,0,1,0,0,0,0,0,0,0,0
ENCFF311OBU,/experiments/ENCSR064GBK/,0,1,0,0,0,0,0,0,1,0
ENCFF106CPX,/experiments/ENCSR064GBK/,0,1,0,0,0,0,0,0,1,0
ENCFF923BVC,/experiments/ENCSR064GBK/,0,1,0,0,0,0,0,0,1,0
ENCFF007SPW,/experiments/ENCSR064GBK/,0,1,0,0,0,0,0,0,1,0
ENCFF452AYP,/experiments/ENCSR064GBK/,0,1,0,0,0,0,0,0,1,0
ENCFF818HRF,/experiments/ENCSR066DPD/,1,0,0,0,0,0,0,1,0,0
ENCFF425GAN,/experiments/ENCSR066DPD/,1,0,0,0,0,0,0,1,0,0
ENCFF844JIP,/experiments/ENCSR066DPD/,1,0,0,0,0,0,0,1,0,0
ENCFF775SHK,/experiments/ENCSR066DPD/,1,0,0,0,0,0,0,1,0,0
ENCFF565BAV,/experiments/ENCSR066DPD/,1,0,0,0,0,0,0,1,0,0
ENCFF498XBD,/experiments/ENCSR066WZJ/,0,1,0,0,0,0,0,0,0,0
ENCFF341NUH,/experiments/ENCSR066WZJ/,0,1,0,0,0,0,0,0,0,0
ENCFF768YIX,/experiments/ENCSR066WZJ/,0,1,0,0,0,0,0,0,0,0
ENCFF642ZEF,/experiments/ENCSR066WZJ/,0,1,0,0,0,0,0,0,0,0
ENCFF370WUH,/experiments/ENCSR068KDQ/,0,0,0,0,0,0,0,0,0,0
ENCFF468EPD,/experiments/ENCSR068KDQ/,0,0,0,0,0,0,0,0,0,0
ENCFF459UNR,/experiments/ENCSR068MCK/,0,0,1,0,0,0,1,0,0,0
ENCFF161SVW,/experiments/ENCSR068MCK/,0,0,1,0,0,0,1,0,0,0
ENCFF698DIH,/experiments/ENCSR069ICJ/,0,1,0,0,0,0,0,0,0,0
ENCFF036SUI,/experiments/ENCSR069ICJ/,0,1,0,0,0,0,0,0,0,0
ENCFF497RAM,/experiments/ENCSR069ICJ/,0,1,0,0,0,0,0,0,0,0
ENCFF305QSJ,/experiments/ENCSR070CMW/,1,0,0,0,0,0,0,0,0,0
ENCFF402BOK,/experiments/ENCSR070CMW/,1,0,0,0,0,0,0,0,0,0
ENCFF216MSZ,/experiments/ENCSR072NBR/,0,0,0,0,0,0,0,0,0,0
ENCFF819IAH,/experiments/ENCSR073YXT/,0,1,0,0,0,0,1,0,1,0
ENCFF599GPU,/experiments/ENCSR073YXT/,0,1,0,0,0,0,1,0,1,0
ENCFF126BQC,/experiments/ENCSR074RIB/,1,1,0,0,0,0,0,1,0,0
ENCFF255SWS,/experiments/ENCSR074RIB/,1,1,0,0,0,0,0,1,0,0
ENCFF560WSP,/experiments/ENCSR074RIB/,1,1,0,0,0,0,0,1,0,0
ENCFF033IQT,/experiments/ENCSR074RIB/,1,1,0,0,0,0,0,1,0,0
ENCFF143BEF,/experiments/ENCSR075MQZ/,0,0,1,0,0,1,0,0,0,0
ENCFF389NDR,/experiments/ENCSR076YBB/,0,0,1,0,0,1,0,0,0,0
ENCFF211UDW,/experiments/ENCSR077EYC/,1,0,0,0,0,1,0,0,0,0
ENCFF182HDJ,/experiments/ENCSR077EYC/,1,0,0,0,0,1,0,0,0,0
ENCFF571DBJ,/experiments/ENCSR077EYC/,1,0,0,0,0,1,0,0,0,0
ENCFF692PJP,/experiments/ENCSR077EYC/,1,0,0,0,0,1,0,0,0,0
ENCFF383UOZ,/experiments/ENCSR078JJT/,0,1,0,1,0,1,0,0,0,0
ENCFF121SPR,/experiments/ENCSR078JJT/,0,1,0,1,0,1,0,0,0,0
ENCFF452SYM,/experiments/ENCSR080ISA/,0,0,0,0,0,0,0,1,0,0
ENCFF591BAX,/experiments/ENCSR080ISA/,0,0,0,0,0,0,0,1,0,0
ENCFF741TTG,/experiments/ENCSR080ISA/,0,0,0,0,0,0,0,1,0,0
ENCFF206TOI,/experiments/ENCSR080PZL/,0,1,0,0,1,0,0,1,0,0
ENCFF129QFX,/experiments/ENCSR080PZL/,0,1,0,0,1,0,0,1,0,0
ENCFF482LXG,/experiments/ENCSR082JCE/,0,0,0,0,0,0,0,0,0,1
ENCFF502DNL,/experiments/ENCSR082JCE/,0,0,0,0,0,0,0,0,0,1
ENCFF070UTC,/experiments/ENCSR082JCE/,0,0,0,0,0,0,0,0,0,1
ENCFF707BGK,/experiments/ENCSR082PDJ/,1,0,1,0,0,0,0,0,1,1
ENCFF802BTC,/experiments/ENCSR082PDJ/,1,0,1,0,0,0,0,0,1,1
ENCFF239ACE,/experiments/ENCSR082PDJ/,1,0,1,0,0,0,0,0,1,1
ENCFF288CYZ,/experiments/ENCSR082XEU/,0,0,0,0,0,0,0,0,1,0
ENCFF644PKR,/experiments/ENCSR082XEU/,0,0,0,0,0,0,0,0,1,0
ENCFF727OLN,/experiments/ENCSR082XEU/,0,0,0,0,0,0,0,0,1,0
ENCFF595GZR,/experiments/ENCSR083FBK/,0,0,0,0,0,0,0,0,0,0
ENCFF730TWK,/experiments/ENCSR083FBK/,0,0,0,0,0,0,0,0,0,0
ENCFF347TOL,/experiments/ENCSR083HYP/,0,0,1,0,0,0,0,0,0,0
ENCFF335IDA,/experiments/ENCSR083HYP/,0,0,1,0,0,0,0,0,0,0
ENCFF002EQD,/experiments/ENCSR083STA/,0,0,0,0,0,0,0,1,0,0
ENCFF002EQB,/experiments/ENCSR083STA/,0,0,0,0,0,0,0,1,0,0
ENCFF002EPY,/experiments/ENCSR083STA/,0,0,0,0,0,0,0,1,0,0
ENCFF002EPZ,/experiments/ENCSR083STA/,0,0,0,0,0,0,0,1,0,0
ENCFF002EQF,/experiments/ENCSR083STA/,0,0,0,0,0,0,0,1,0,0
ENCFF766QCD,/experiments/ENCSR084EBB/,0,0,1,0,0,0,0,1,0,1
ENCFF197LCY,/experiments/ENCSR084EBB/,0,0,1,0,0,0,0,1,0,1
ENCFF842HCP,/experiments/ENCSR084EBB/,0,0,1,0,0,0,0,1,0,1
ENCFF360ZTQ,/experiments/ENCSR084EBB/,0,0,1,0,0,0,0,1,0,1
ENCFF181LVI,/experiments/ENCSR085MZL/,1,0,1,1,1,1,0,0,1,0
ENCFF469OIP,/experiments/ENCSR085MZL/,1,0,1,1,1,1,0,0,1,0
ENCFF288DVQ,/experiments/ENCSR085MZL/,1,0,1,1,1,1,0,0,1,0
ENCFF944BCU,/experiments/ENCSR085XKS/,0,1,0,0,0,0,0,1,0,1
ENCFF851VIK,/experiments/ENCSR085XKS/,0,1,0,0,0,0,0,1,0,1
ENCFF195AYA,/experiments/ENCSR086FTP/,0,0,1,0,0,0,0,0,1,0
ENCFF284TWV,/experiments/ENCSR086PIL/,0,1,0,0,0,1,0,0,0,0
ENCFF474WFU,/experiments/ENCSR086PIL/,0,1,0,0,0,1,0,0,0,0
ENCFF705MYG,/experiments/ENCSR087PCD/,1,0,0,0,0,0,0,0,0,0
ENCFF463ROT,/experiments/ENCSR087PCD/,1,0,0,0,0,0,0,0,0,0
ENCFF759AEA,/experiments/ENCSR087PCD/,1,0,0,0,0,0,0,0,0,0
ENCFF492NPH,/experiments/ENCSR087PCD/,1,0,0,0,0,0,0,0,0,0
ENCFF363YRM,/experiments/ENCSR087SUF/,0,0,0,0,0,0,0,0,0,0
ENCFF679RSI,/experiments/ENCSR087SUF/,0,0,0,0,0,0,0,0,0,0
ENCFF862OJT,/experiments/ENCSR087SUF/,0,0,0,0,0,0,0,0,0,0
ENCFF033TYZ,/experiments/ENCSR087SUF/,0,0,0,0,0,0,0,0,0,0
ENCFF185ZBG,/experiments/ENCSR088WAL/,1,1,0,0,0,0,0,1,0,0
ENCFF929FNI,/experiments/ENCSR088WAL/,1,1,0,0,0,0,0,1,0,0
ENCFF729FUE,/experiments/ENCSR088WAL/,1,1,0,0,0,0,0,1,0,0
ENCFF362AHD,/experiments/ENCSR090IDV/,0,0,1,0,0,0,0,0,0,0
ENCFF076ZTW,/experiments/ENCSR090IDV/,0,0,1,0,0,0,0,0,0,0
ENCFF426JXA,/experiments/ENCSR090RLB/,0,0,1,0,1,0,0,0,0,0
ENCFF371FKU,/experiments/ENCSR090RLB/,0,0,1,0,1,0,0,0,0,0
ENCFF712BIB,/experiments/ENCSR090RLB/,0,0,1,0,1,0,0,0,0,0
ENCFF086QQO,/experiments/ENCSR090RLB/,0,0,1,0,1,0,0,0,0,0
ENCFF741VJQ,/experiments/ENCSR090SMP/,0,0,1,0,0,1,0,0,0,0
ENCFF806MOK,/experiments/ENCSR090SMP/,0,0,1,0,0,1,0,0,0,0
ENCFF365IKX,/experiments/ENCSR090SMP/,0,0,1,0,0,1,0,0,0,0
ENCFF051CBK,/experiments/ENCSR090SMP/,0,0,1,0,0,1,0,0,0,0
ENCFF490TVQ,/experiments/ENCSR092OFK/,0,0,0,0,0,0,0,0,1,0
ENCFF132FDZ,/experiments/ENCSR092OFK/,0,0,0,0,0,0,0,0,1,0
ENCFF205QWU,/experiments/ENCSR092OFK/,0,0,0,0,0,0,0,0,1,0
ENCFF133LXL,/experiments/ENCSR092QSI/,0,0,0,0,0,0,0,1,0,0
ENCFF846XZO,/experiments/ENCSR092QSI/,0,0,0,0,0,0,0,1,0,0
ENCFF776RFT,/experiments/ENCSR092WMD/,0,0,0,0,1,1,0,0,0,0
ENCFF629QCK,/experiments/ENCSR092WMD/,0,0,0,0,1,1,0,0,0,0
ENCFF773VRT,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF097AJI,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF066VLB,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF408OTY,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF128JEO,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF261FEV,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF806MFR,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF149PJC,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF160QCA,/experiments/ENCSR094XAY/,0,1,0,0,0,0,0,1,0,0
ENCFF002DUM,/experiments/ENCSR095GWE/,0,0,0,0,0,0,0,0,0,0
ENCFF002DUH,/experiments/ENCSR095GWE/,0,0,0,0,0,0,0,0,0,0
ENCFF002DUJ,/experiments/ENCSR095GWE/,0,0,0,0,0,0,0,0,0,0
ENCFF002DUL,/experiments/ENCSR095GWE/,0,0,0,0,0,0,0,0,0,0
ENCFF002DUO,/experiments/ENCSR095GWE/,0,0,0,0,0,0,0,0,0,0
ENCFF468OHE,/experiments/ENCSR097AMI/,0,0,0,0,0,0,0,1,0,1
ENCFF002DVL,/experiments/ENCSR097BWW/,0,1,0,1,0,0,0,0,0,1
ENCFF002DUR,/experiments/ENCSR097BWW/,0,1,0,1,0,0,0,0,0,1
ENCFF002DVH,/experiments/ENCSR097BWW/,0,1,0,1,0,0,0,0,0,1
ENCFF002DVJ,/experiments/ENCSR097BWW/,0,1,0,1,0,0,0,0,0,1
ENCFF002DVO,/experiments/ENCSR097BWW/,0,1,0,1,0,0,0,0,0,1
ENCFF002DVM,/experiments/ENCSR097BWW/,0,1,0,1,0,0,0,0,0,1
ENCFF002DUP,/experiments/ENCSR097BWW/,0,1,0,1,0,0,0,0,0,1
ENCFF717ZTI,/experiments/ENCSR097IUF/,1,1,0,0,0,1,0,0,0,1
ENCFF146MPV,/experiments/ENCSR097IUF/,1,1,0,0,0,1,0,0,0,1
ENCFF791ZMZ,/experiments/ENCSR097IUF/,1,1,0,0,0,1,0,0,0,1
ENCFF384KTU,/experiments/ENCSR097IUF/,1,1,0,0,0,1,0,0,0,1
ENCFF451OHD,/experiments/ENCSR097TGW/,0,0,0,0,0,0,1,1,0,0
ENCFF676FWM,/experiments/ENCSR097TGW/,0,0,0,0,0,0,1,1,0,0
ENCFF778NDB,/experiments/ENCSR098GIZ/,0,1,0,0,1,0,1,0,0,0
ENCFF988KGZ,/experiments/ENCSR098GIZ/,0,1,0,0,1,0,1,0,0,0
ENCFF461FVJ,/experiments/ENCSR098ISE/,0,0,0,1,0,0,1,1,0,0
ENCFF851RAL,/experiments/ENCSR098ISE/,0,0,0,1,0,0,1,1,0,0
ENCFF032DAF,/experiments/ENCSR098ISE/,0,0,0,1,0,0,1,1,0,0
ENCFF263ZPB,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF451VZX,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF192BKD,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF929XWP,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF884DWZ,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF070HHC,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF219ASX,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF986JCK,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF402OWR,/experiments/ENCSR098PTC/,1,0,1,0,0,0,0,0,0,0
ENCFF121DFF,/experiments/ENCSR100OSB/,1,0,0,0,0,0,0,0,0,0
ENCFF770FUP,/experiments/ENCSR100OSB/,1,0,0,0,0,0,0,0,0,0
ENCFF618CZI,/experiments/ENCSR101HFF/,1,0,1,0,1,0,1,0,0,0
ENCFF919EVI,/experiments/ENCSR101HFF/,1,0,1,0,1,0,1,0,0,0
ENCFF226YBJ,/experiments/ENCSR101QXF/,0,1,0,0,0,0,0,0,0,0
ENCFF780KGZ,/experiments/ENCSR101QXF/,0,1,0,0,0,0,0,0,0,0
ENCFF037LYG,/experiments/ENCSR101RCL/,0,0,0,0,0,0,0,0,0,0
ENCFF607OIV,/experiments/ENCSR101RCL/,0,0,0,0,0,0,0,0,0,0
ENCFF811UGM,/experiments/ENCSR102OZE/,0,0,0,0,0,0,0,1,0,0
ENCFF117MNA,/experiments/ENCSR102OZE/,0,0,0,0,0,0,0,1,0,0
ENCFF717UML,/experiments/ENCSR102OZE/,0,0,0,0,0,0,0,1,0,0
ENCFF879NDD,/experiments/ENCSR102OZE/,0,0,0,0,0,0,0,1,0,0
ENCFF292BDW,/experiments/ENCSR102OZE/,0,0,0,0,0,0,0,1,0,0
ENCFF312DJO,/experiments/ENCSR102OZE/,0,0,0,0,0,0,0,1,0,0
ENCFF478VUT,/experiments/ENCSR102RSU/,0,1,0,0,0,0,1,0,0,0
ENCFF872YSA,/experiments/ENCSR102RSU/,0,1,0,0,0,0,1,0,0,0
ENCFF552LSQ,/experiments/ENCSR104BED/,0,0,0,0,0,0,1,0,0,0
ENCFF588DNW,/experiments/ENCSR104BED/,0,0,0,0,0,0,1,0,0,0
ENCFF877EZH,/experiments/ENCSR104BED/,0,0,0,0,0,0,1,0,0,0
ENCFF728HNN,/experiments/ENCSR104BED/,0,0,0,0,0,0,1,0,0,0
ENCFF875NVW,/experiments/ENCSR104BED/,0,0,0,0,0,0,1,0,0,0
ENCFF340XGK,/experiments/ENCSR104QUE/,1,1,0,0,0,0,0,0,0,0
ENCFF056GWF,/experiments/ENCSR104ZBW/,1,0,1,0,0,0,1,0,0,0
ENCFF178BMM,/experiments/ENCSR104ZBW/,1,0,1,0,0,0,1,0,0,0
ENCFF173TPW,/experiments/ENCSR105BDM/,0,1,0,0,0,0,1,1,0,0
ENCFF243XZY,/experiments/ENCSR105BDM/,0,1,0,0,0,0,1,1,0,0
ENCFF248ZSC,/experiments/ENCSR106OKX/,0,0,0,0,1,0,0,0,0,0
ENCFF308EZW,/experiments/ENCSR106OKX/,0,0,0,0,1,0,0,0,0,0
ENCFF985DKR,/experiments/ENCSR106OKX/,0,0,0,0,1,0,0,0,0,0
ENCFF448ZIW,/experiments/ENCSR106PXP/,0,1,0,0,0,1,0,1,0,0
ENCFF775PHF,/experiments/ENCSR106PXP/,0,1,0,0,0,1,0,1,0,0
ENCFF064IYB,/experiments/ENCSR106PXP/,0,1,0,0,0,1,0,1,0,0
ENCFF215XKT,/experiments/ENCSR106PXP/,0,1,0,0,0,1,0,1,0,0
ENCFF670RHB,/experiments/ENCSR106PXP/,0,1,0,0,0,1,0,1,0,0
ENCFF608IJP,/experiments/ENCSR106RBR/,0,0,1,0,0,0,0,0,0,0
ENCFF844ELO,/experiments/ENCSR106RBR/,0,0,1,0,0,0,0,0,0,0
ENCFF559RUW,/experiments/ENCSR107XZC/,1,0,1,1,0,0,0,0,0,1
ENCFF535FLX,/experiments/ENCSR108PUO/,0,0,0,0,0,1,0,0,0,0
ENCFF626LEA,/experiments/ENCSR108PUO/,0,0,0,0,0,1,0,0,0,0
ENCFF794SGP,/experiments/ENCSR108PUO/,0,0,0,0,0,1,0,0,0,0
ENCFF717JWB,/experiments/ENCSR108SYM/,0,1,0,0,0,0,0,0,0,0
ENCFF835CKB,/experiments/ENCSR108SYM/,0,1,0,0,0,0,0,0,0,0
ENCFF647NSJ,/experiments/ENCSR109DTU/,0,1,0,0,0,0,1,0,0,1
ENCFF477LYU,/experiments/ENCSR109DTU/,0,1,0,0,0,0,1,0,0,1
ENCFF400KEQ,/experiments/ENCSR109RIQ/,0,0,1,0,0,0,1,0,0,1
ENCFF219TEO,/experiments/ENCSR109RIQ/,0,0,1,0,0,0,1,0,0,1
ENCFF726CYU,/experiments/ENCSR109RIQ/,0,0,1,0,0,0,1,0,0,1
ENCFF586VQA,/experiments/ENCSR109RIQ/,0,0,1,0,0,0,1,0,0,1
ENCFF805YHY,/experiments/ENCSR111LTT/,1,0,0,0,0,0,0,0,0,0
ENCFF653YLO,/experiments/ENCSR111LTT/,1,0,0,0,0,0,0,0,0,0
ENCFF427FHV,/experiments/ENCSR111WTE/,0,0,0,0,0,0,1,0,0,0
ENCFF454VBZ,/experiments/ENCSR111WTE/,0,0,0,0,0,0,1,0,0,0
ENCFF733MWC,/experiments/ENCSR112AKE/,0,0,0,0,0,0,0,1,0,1
ENCFF371CIG,/experiments/ENCSR112AKE/,0,0,0,0,0,0,0,1,0,1
ENCFF052RFA,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF519PPR,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF013LUF,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF245LAF,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF717TGS,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF500WIT,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF432UWD,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF255PIH,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF819QBP,/experiments/ENCSR113CGA/,0,1,0,1,0,0,0,0,1,1
ENCFF698MVC,/experiments/ENCSR113DHB/,0,0,0,0,1,0,0,0,0,0
ENCFF558EJP,/experiments/ENCSR113DHB/,0,0,0,0,1,0,0,0,0,0
ENCFF194INM,/experiments/ENCSR114QAK/,0,1,0,0,1,0,0,1,0,0
ENCFF727HJA,/experiments/ENCSR114QAK/,0,1,0,0,1,0,0,1,0,0
ENCFF490FHB,/experiments/ENCSR114XWV/,1,0,1,1,1,0,0,1,0,0
ENCFF023DSA,/experiments/ENCSR114XWV/,1,0,1,1,1,0,0,1,0,0
ENCFF980LVY,/experiments/ENCSR115SWG/,0,0,1,0,0,1,0,0,1,1
ENCFF400MQS,/experiments/ENCSR115SWG/,0,0,1,0,0,1,0,0,1,1
ENCFF953UTY,/experiments/ENCSR115SWG/,0,0,1,0,0,1,0,0,1,1
ENCFF945QXV,/experiments/ENCSR115SWG/,0,0,1,0,0,1,0,0,1,1
ENCFF294MOK,/experiments/ENCSR115YPI/,0,0,0,1,0,0,0,1,0,0
ENCFF159EMB,/experiments/ENCSR115YPI/,0,0,0,1,0,0,0,1,0,0
ENCFF661KTZ,/experiments/ENCSR115YPI/,0,0,0,1,0,0,0,1,0,0
ENCFF110SSK,/experiments/ENCSR116UQH/,0,0,0,0,0,0,0,0,0,1
ENCFF270YCF,/experiments/ENCSR116UQH/,0,0,0,0,0,0,0,0,0,1
ENCFF691XTQ,/experiments/ENCSR116UQH/,0,0,0,0,0,0,0,0,0,1
ENCFF670PIU,/experiments/ENCSR116WWW/,0,0,0,0,1,0,0,1,0,0
ENCFF774AET,/experiments/ENCSR116WWW/,0,0,0,0,1,0,0,1,0,0
ENCFF297ZRF,/experiments/ENCSR118WIQ/,1,0,1,0,0,0,0,1,0,0
ENCFF258YQQ,/experiments/ENCSR118WIQ/,1,0,1,0,0,0,0,1,0,0
ENCFF424NPO,/experiments/ENCSR119HXE/,0,0,1,0,0,1,0,0,0,0
ENCFF752LNT,/experiments/ENCSR119HXE/,0,0,1,0,0,1,0,0,0,0
ENCFF073YNY,/experiments/ENCSR119IUE/,0,0,1,0,0,0,0,0,0,1
ENCFF229XQB,/experiments/ENCSR119IUE/,0,0,1,0,0,0,0,0,0,1
ENCFF507KMV,/experiments/ENCSR119IUE/,0,0,1,0,0,0,0,0,0,1
ENCFF052VQG,/experiments/ENCSR120LVW/,1,0,0,0,0,0,0,0,0,1
ENCFF768FPA,/experiments/ENCSR120LVW/,1,0,0,0,0,0,0,0,0,1
ENCFF689ACC,/experiments/ENCSR121BSW/,1,0,0,0,0,0,1,0,1,0
ENCFF061ZOT,/experiments/ENCSR121BSW/,1,0,0,0,0,0,1,0,1,0
ENCFF520DVP,/experiments/ENCSR121JAB/,0,0,1,1,1,0,0,0,0,0
ENCFF368FAD,/experiments/ENCSR121JAB/,0,0,1,1,1,0,0,0,0,0
ENCFF021VSM,/experiments/ENCSR121JAB/,0,0,1,1,1,0,0,0,0,0
