Accession,Dataset,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
ENCFF002AFK,/experiments/ENCSR075SNV/,1,0,0,0,0,0,0,1,0,0
ENCFF418QGR,/experiments/ENCSR075SNV/,1,0,0,0,0,0,0,1,0,0
ENCFF687XUV,/experiments/ENCSR075SNV/,1,0,0,0,0,0,0,1,0,0
ENCFF002AEZ,/experiments/ENCSR075SNV/,1,0,0,0,0,0,0,1,0,0
ENCFF641USQ,/experiments/ENCSR075SNV/,1,0,0,0,0,0,0,1,0,0
ENCFF243YUF,/experiments/ENCSR076CZA/,0,0,0,1,0,0,0,1,0,0
ENCFF413POC,/experiments/ENCSR076EZB/,0,1,0,0,0,0,1,0,0,1
ENCFF589GMJ,/experiments/ENCSR076EZB/,0,1,0,0,0,0,1,0,0,1
ENCFF001ZSO,/experiments/ENCSR076FAM/,0,0,1,0,0,0,0,0,0,0
ENCFF001ZSK,/experiments/ENCSR076FAM/,0,0,1,0,0,0,0,0,0,0
ENCFF217MFG,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF724XXG,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF985OWA,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF611YFV,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF570CXG,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF408XQT,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF626PTS,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF283WFL,/experiments/ENCSR076IYM/,0,0,0,1,0,0,0,0,1,0
ENCFF404TPR,/experiments/ENCSR076JBA/,1,0,0,0,0,0,0,0,1,1
ENCFF002AVE,/experiments/ENCSR076JBA/,1,0,0,0,0,0,0,0,1,1
ENCFF002BCF,/experiments/ENCSR076JBA/,1,0,0,0,0,0,0,0,1,1
ENCFF321JNQ,/experiments/ENCSR076JBA/,1,0,0,0,0,0,0,0,1,1
ENCFF002AYF,/experiments/ENCSR076JBA/,1,0,0,0,0,0,0,0,1,1
ENCFF024XQA,/experiments/ENCSR076KLJ/,0,1,0,0,0,0,1,0,0,0
ENCFF085HJA,/experiments/ENCSR076KLJ/,0,1,0,0,0,0,1,0,0,0
ENCFF304UHL,/experiments/ENCSR076KZW/,0,0,1,0,0,0,0,1,0,0
ENCFF063UGX,/experiments/ENCSR076KZW/,0,0,1,0,0,0,0,1,0,0
ENCFF002ALN,/experiments/ENCSR076MXH/,0,0,0,0,1,0,0,1,0,0
ENCFF002ALM,/experiments/ENCSR076MXH/,0,0,0,0,1,0,0,1,0,0
ENCFF002AWI,/experiments/ENCSR076NBJ/,0,0,1,0,0,0,1,0,0,1
ENCFF002AZD,/experiments/ENCSR076NBJ/,0,0,1,0,0,0,1,0,0,1
ENCFF647KNN,/experiments/ENCSR076SHT/,0,1,0,0,0,0,1,0,0,0
ENCFF969LDQ,/experiments/ENCSR076SHT/,0,1,0,0,0,0,1,0,0,0
ENCFF546JZR,/experiments/ENCSR076STQ/,0,1,0,0,0,0,0,0,1,0
ENCFF469DMX,/experiments/ENCSR076STQ/,0,1,0,0,0,0,0,0,1,0
ENCFF454EYI,/experiments/ENCSR076YPO/,0,0,1,0,0,1,0,0,0,0
ENCFF232WOY,/experiments/ENCSR076YPO/,0,0,1,0,0,1,0,0,0,0
ENCFF281EIK,/experiments/ENCSR077DKV/,0,0,1,0,0,1,0,0,0,1
ENCFF183QKB,/experiments/ENCSR077DKV/,0,0,1,0,0,1,0,0,0,1
ENCFF427GXZ,/experiments/ENCSR077HGR/,0,1,0,0,0,1,0,0,0,0
ENCFF337AQA,/experiments/ENCSR077HGR/,0,1,0,0,0,1,0,0,0,0
ENCFF961EHW,/experiments/ENCSR077HGR/,0,1,0,0,0,1,0,0,0,0
ENCFF594WXD,/experiments/ENCSR077HGR/,0,1,0,0,0,1,0,0,0,0
ENCFF657KLH,/experiments/ENCSR077HGR/,0,1,0,0,0,1,0,0,0,0
ENCFF032LSX,/experiments/ENCSR077HGR/,0,1,0,0,0,1,0,0,0,0
ENCFF393EAJ,/experiments/ENCSR077QRY/,0,0,1,0,0,0,0,0,1,0
ENCFF545UQA,/experiments/ENCSR077QRY/,0,0,1,0,0,0,0,0,1,0
ENCFF490LBM,/experiments/ENCSR077QRY/,0,0,1,0,0,0,0,0,1,0
ENCFF731RTD,/experiments/ENCSR077QRY/,0,0,1,0,0,0,0,0,1,0
ENCFF972QSB,/experiments/ENCSR077QRY/,0,0,1,0,0,0,0,0,1,0
ENCFF099OWW,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF930BXM,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF669VMZ,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF785XOR,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF260JTD,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF461TGS,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF644VGP,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF488XMZ,/experiments/ENCSR077RBB/,0,1,0,0,0,0,1,0,0,0
ENCFF450YDH,/experiments/ENCSR077TKJ/,0,0,1,0,0,0,1,0,0,0
ENCFF832SFH,/experiments/ENCSR077TKJ/,0,0,1,0,0,0,1,0,0,0
ENCFF716XUE,/experiments/ENCSR078BHK/,0,0,0,0,1,0,0,1,0,0
ENCFF663SAA,/experiments/ENCSR078CBW/,1,0,0,0,0,1,0,0,0,0
ENCFF220JXD,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF370LOP,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF784OAW,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF588COD,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF531TAQ,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF200CSJ,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF241RIQ,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF714FGW,/experiments/ENCSR078LIZ/,0,1,0,0,0,0,0,1,0,1
ENCFF492PAI,/experiments/ENCSR078POK/,0,0,0,1,0,1,0,0,0,0
ENCFF280YQX,/experiments/ENCSR078POK/,0,0,0,1,0,1,0,0,0,0
ENCFF431ZOR,/experiments/ENCSR078ZGC/,0,0,0,1,0,0,1,0,0,0
ENCFF113WYX,/experiments/ENCSR078ZGC/,0,0,0,1,0,0,1,0,0,0
ENCFF596WJL,/experiments/ENCSR078ZGC/,0,0,0,1,0,0,1,0,0,0
ENCFF293OOZ,/experiments/ENCSR078ZGC/,0,0,0,1,0,0,1,0,0,0
ENCFF146CFR,/experiments/ENCSR078ZGC/,0,0,0,1,0,0,1,0,0,0
ENCFF919ENX,/experiments/ENCSR078ZGC/,0,0,0,1,0,0,1,0,0,0
ENCFF949DUA,/experiments/ENCSR079NLY/,0,0,0,1,0,0,0,0,1,0
ENCFF846OYN,/experiments/ENCSR079NLY/,0,0,0,1,0,0,0,0,1,0
ENCFF947HQH,/experiments/ENCSR079NLY/,0,0,0,1,0,0,0,0,1,0
ENCFF392QXM,/experiments/ENCSR079NLY/,0,0,0,1,0,0,0,0,1,0
ENCFF497VGV,/experiments/ENCSR079SHZ/,0,0,0,1,0,0,0,1,0,0
ENCFF087NAO,/experiments/ENCSR079SHZ/,0,0,0,1,0,0,0,1,0,0
ENCFF097TMN,/experiments/ENCSR079WBX/,0,0,0,1,0,0,1,0,0,1
ENCFF383AYS,/experiments/ENCSR079WHK/,0,1,0,0,0,0,0,1,0,0
ENCFF447WZH,/experiments/ENCSR079WHK/,0,1,0,0,0,0,0,1,0,0
ENCFF197MJX,/experiments/ENCSR079WWH/,0,0,1,0,0,0,1,0,0,0
ENCFF011ZUM,/experiments/ENCSR079WWH/,0,0,1,0,0,0,1,0,0,0
ENCFF702GBY,/experiments/ENCSR079YAP/,0,1,0,0,0,0,1,0,0,0
ENCFF658ZEQ,/experiments/ENCSR079YAP/,0,1,0,0,0,0,1,0,0,0
ENCFF163DXS,/experiments/ENCSR079YAP/,0,1,0,0,0,0,1,0,0,0
ENCFF097TQV,/experiments/ENCSR079YAP/,0,1,0,0,0,0,1,0,0,0
ENCFF317VCZ,/experiments/ENCSR080CST/,0,1,0,0,0,0,0,1,0,0
ENCFF664BVY,/experiments/ENCSR080CST/,0,1,0,0,0,0,0,1,0,0
ENCFF535XJP,/experiments/ENCSR080EKH/,0,0,0,0,1,0,0,0,0,0
ENCFF470CQR,/experiments/ENCSR080EKH/,0,0,0,0,1,0,0,0,0,0
ENCFF002ECS,/experiments/ENCSR080EOT/,0,0,0,0,1,0,1,0,0,0
ENCFF002ECW,/experiments/ENCSR080EOT/,0,0,0,0,1,0,1,0,0,0
ENCFF725TOW,/experiments/ENCSR080GQM/,0,0,0,0,1,1,0,0,0,0
ENCFF564ZSR,/experiments/ENCSR080GQM/,0,0,0,0,1,1,0,0,0,0
ENCFF002AJF,/experiments/ENCSR080GQM/,0,0,0,0,1,1,0,0,0,0
ENCFF002AJD,/experiments/ENCSR080GQM/,0,0,0,0,1,1,0,0,0,0
ENCFF232SYN,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF904TMQ,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF386HQS,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF772MQU,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF363YKA,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF824FGP,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF505TQI,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF052LMF,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF063MXD,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF493UPM,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF104TNN,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF191FCE,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF591XCK,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF883ZZN,/experiments/ENCSR080JPX/,0,0,0,0,1,0,0,1,0,0
ENCFF758ELE,/experiments/ENCSR080NUS/,0,0,1,0,0,0,0,0,0,0
ENCFF727PCJ,/experiments/ENCSR080QVO/,0,0,1,0,0,0,0,0,0,0
ENCFF632FFI,/experiments/ENCSR080QVO/,0,0,1,0,0,0,0,0,0,0
ENCFF552VNS,/experiments/ENCSR080UEM/,0,1,0,0,0,0,1,0,0,0
ENCFF690SXC,/experiments/ENCSR080UEM/,0,1,0,0,0,0,1,0,0,0
ENCFF295BES,/experiments/ENCSR080WMI/,0,0,0,1,0,1,0,0,0,0
ENCFF360HUQ,/experiments/ENCSR080XEY/,0,1,0,0,0,0,0,0,0,0
ENCFF432PVW,/experiments/ENCSR080XEY/,0,1,0,0,0,0,0,0,0,0
ENCFF127BPU,/experiments/ENCSR080XUB/,1,0,0,0,0,0,1,0,0,1
ENCFF516QVA,/experiments/ENCSR081JRM/,0,1,0,0,0,0,1,0,0,0
ENCFF837QPJ,/experiments/ENCSR081JRM/,0,1,0,0,0,0,1,0,0,0
ENCFF326ENE,/experiments/ENCSR081KET/,1,0,0,0,0,0,0,1,0,0
ENCFF339BRU,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF928LYO,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF510CVF,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF280NUB,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF015QEG,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF721SAG,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF611PBW,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF105IPI,/experiments/ENCSR081OTO/,0,0,1,0,0,1,0,0,0,0
ENCFF001ZUW,/experiments/ENCSR081UQY/,0,0,0,0,1,0,1,0,0,0
ENCFF001ZUV,/experiments/ENCSR081UQY/,0,0,0,0,1,0,1,0,0,0
ENCFF044CGU,/experiments/ENCSR081VFY/,1,0,0,0,0,0,0,1,0,0
ENCFF733PBF,/experiments/ENCSR081VFY/,1,0,0,0,0,0,0,1,0,0
ENCFF228FHJ,/experiments/ENCSR081WLS/,0,0,0,1,0,0,0,0,1,1
ENCFF352YZE,/experiments/ENCSR081WLS/,0,0,0,1,0,0,0,0,1,1
ENCFF002BXZ,/experiments/ENCSR082JEN/,0,0,0,0,1,1,0,0,0,0
ENCFF002BXX,/experiments/ENCSR082JEN/,0,0,0,0,1,1,0,0,0,0
ENCFF862MCV,/experiments/ENCSR082NQB/,0,0,0,1,0,0,0,0,0,0
ENCFF805ITK,/experiments/ENCSR082NQB/,0,0,0,1,0,0,0,0,0,0
ENCFF579RDE,/experiments/ENCSR082NQB/,0,0,0,1,0,0,0,0,0,0
ENCFF234PPI,/experiments/ENCSR082QGT/,0,1,0,0,0,0,0,1,0,0
ENCFF863HIA,/experiments/ENCSR082QGT/,0,1,0,0,0,0,0,1,0,0
ENCFF859ZAC,/experiments/ENCSR082SHT/,1,0,0,0,0,0,0,0,0,0
ENCFF275AVD,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF475PEY,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF718XDY,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF826RZN,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF215LSZ,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF946AGE,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF374JIJ,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF333BJF,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF533RKY,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF425XHG,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF798ONP,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF981MNG,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF078DFP,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF572BCV,/experiments/ENCSR083DXD/,0,1,0,0,0,1,0,0,0,0
ENCFF426WVN,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF842XLR,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF922RMV,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF984BYL,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF674GZJ,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF816DTR,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF151AXT,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF078BPP,/experiments/ENCSR083FDD/,0,0,0,0,1,0,1,0,0,1
ENCFF922ATE,/experiments/ENCSR083MAZ/,0,1,0,0,0,1,0,0,0,0
ENCFF041JIR,/experiments/ENCSR083NFP/,0,0,0,1,0,0,0,0,0,0
ENCFF832HXT,/experiments/ENCSR083NFP/,0,0,0,1,0,0,0,0,0,0
ENCFF767QVE,/experiments/ENCSR083RXV/,0,1,0,0,0,0,0,0,1,0
ENCFF640MLX,/experiments/ENCSR083RXV/,0,1,0,0,0,0,0,0,1,0
ENCFF363JFD,/experiments/ENCSR084AIG/,1,0,0,0,0,0,0,1,0,1
ENCFF577LLL,/experiments/ENCSR084AIG/,1,0,0,0,0,0,0,1,0,1
ENCFF002AWX,/experiments/ENCSR084RDK/,0,0,1,0,0,1,0,0,0,0
ENCFF002AUH,/experiments/ENCSR084RDK/,0,0,1,0,0,1,0,0,0,0
ENCFF205KBK,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF726QQW,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF648RJJ,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF069VRT,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF137AIM,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF029FZJ,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF946MTF,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF688TYS,/experiments/ENCSR084UMY/,0,1,0,0,0,0,0,1,0,0
ENCFF075PBN,/experiments/ENCSR084WHZ/,0,1,0,0,0,0,0,1,0,0
ENCFF341EXU,/experiments/ENCSR084WHZ/,0,1,0,0,0,0,0,1,0,0
ENCFF921UNT,/experiments/ENCSR085CJF/,1,0,0,0,0,0,1,0,0,1
ENCFF277SWU,/experiments/ENCSR085DDI/,0,1,0,0,0,0,1,0,0,0
ENCFF358LFL,/experiments/ENCSR085DDI/,0,1,0,0,0,0,1,0,0,0
ENCFF593ZTR,/experiments/ENCSR085EYQ/,0,1,0,0,0,0,0,1,0,1
ENCFF001ZTO,/experiments/ENCSR085EYQ/,0,1,0,0,0,0,0,1,0,1
ENCFF537APL,/experiments/ENCSR085EYQ/,0,1,0,0,0,0,0,1,0,1
ENCFF001ZTP,/experiments/ENCSR085EYQ/,0,1,0,0,0,0,0,1,0,1
ENCFF081KDI,/experiments/ENCSR085FXN/,0,0,1,0,0,0,0,0,0,0
ENCFF567MSF,/experiments/ENCSR085IXF/,0,1,0,0,0,0,0,0,1,1
ENCFF051KMB,/experiments/ENCSR085IXF/,0,1,0,0,0,0,0,0,1,1
ENCFF760WPA,/experiments/ENCSR085OAX/,0,0,0,1,0,0,0,0,1,1
ENCFF321LCC,/experiments/ENCSR085QEV/,0,0,0,1,0,0,0,0,1,0
ENCFF854CCC,/experiments/ENCSR085QEV/,0,0,0,1,0,0,0,0,1,0
ENCFF871AWA,/experiments/ENCSR085WWL/,0,0,1,0,0,0,0,1,0,0
ENCFF220JJE,/experiments/ENCSR085WWL/,0,0,1,0,0,0,0,1,0,0
ENCFF272DGG,/experiments/ENCSR085WWL/,0,0,1,0,0,0,0,1,0,0
ENCFF756YQV,/experiments/ENCSR085XDP/,0,0,1,0,0,0,0,0,1,0
ENCFF637VWL,/experiments/ENCSR085XDP/,0,0,1,0,0,0,0,0,1,0
ENCFF438KWM,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF782CVZ,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF820TED,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF844WFU,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF953PMZ,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF672DAN,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF720RFR,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF863KPP,/experiments/ENCSR086BNR/,0,1,0,0,0,1,0,0,0,0
ENCFF005NCE,/experiments/ENCSR086FZL/,0,0,0,0,1,0,0,0,1,0
ENCFF505YGU,/experiments/ENCSR086FZL/,0,0,0,0,1,0,0,0,1,0
ENCFF778HQR,/experiments/ENCSR086GBI/,0,1,0,0,0,0,0,1,0,0
ENCFF431DJI,/experiments/ENCSR086JMA/,1,0,0,0,0,0,0,0,1,0
ENCFF162KHC,/experiments/ENCSR086KKZ/,0,0,0,1,0,1,0,0,0,0
ENCFF631YST,/experiments/ENCSR086NVH/,0,0,1,0,0,0,0,0,1,0
ENCFF691PWB,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF759IMF,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF023ZFU,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF295ZLG,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF210YKK,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF433VCS,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF340WUJ,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF140GEZ,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF797OSX,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF762INH,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF614DCC,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF501APO,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF164TQV,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF379SRL,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF268JME,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF068MMR,/experiments/ENCSR086QZD/,0,0,0,1,0,1,0,0,0,0
ENCFF970BWS,/experiments/ENCSR086QZY/,1,0,0,0,0,0,1,0,0,1
ENCFF166ZJN,/experiments/ENCSR086QZY/,1,0,0,0,0,0,1,0,0,1
ENCFF259ULI,/experiments/ENCSR086QZY/,1,0,0,0,0,0,1,0,0,1
ENCFF674WFL,/experiments/ENCSR086QZY/,1,0,0,0,0,0,1,0,0,1
ENCFF772AWQ,/experiments/ENCSR086XCT/,1,0,0,0,0,0,0,1,0,1
ENCFF469QKW,/experiments/ENCSR086YIH/,1,0,0,0,0,1,0,0,0,0
ENCFF533RTZ,/experiments/ENCSR086YIH/,1,0,0,0,0,1,0,0,0,0
ENCFF567DMV,/experiments/ENCSR087HFN/,0,0,1,0,0,0,0,0,1,0
ENCFF462OIA,/experiments/ENCSR087HFN/,0,0,1,0,0,0,0,0,1,0
ENCFF248LJY,/experiments/ENCSR087JEN/,0,0,0,0,1,0,0,0,0,0
ENCFF693KKN,/experiments/ENCSR087JEN/,0,0,0,0,1,0,0,0,0,0
ENCFF391TJE,/experiments/ENCSR087JEN/,0,0,0,0,1,0,0,0,0,0
ENCFF990VQL,/experiments/ENCSR087JEN/,0,0,0,0,1,0,0,0,0,0
ENCFF219CDV,/experiments/ENCSR087JEN/,0,0,0,0,1,0,0,0,0,0
ENCFF842KVM,/experiments/ENCSR087NSR/,0,0,1,0,0,0,0,0,0,0
ENCFF300QMB,/experiments/ENCSR087NSR/,0,0,1,0,0,0,0,0,0,0
ENCFF201OWG,/experiments/ENCSR087NSZ/,0,0,1,0,0,0,0,0,1,0
ENCFF052HRY,/experiments/ENCSR087NSZ/,0,0,1,0,0,0,0,0,1,0
ENCFF214ISW,/experiments/ENCSR087PFU/,0,0,1,0,0,0,1,0,0,1
ENCFF172LYA,/experiments/ENCSR087PFU/,0,0,1,0,0,0,1,0,0,1
ENCFF591EQV,/experiments/ENCSR087PFU/,0,0,1,0,0,0,1,0,0,1
ENCFF742UXQ,/experiments/ENCSR087PFU/,0,0,1,0,0,0,1,0,0,1
ENCFF833RGB,/experiments/ENCSR087PLZ/,0,0,0,0,1,0,1,0,0,1
ENCFF531KNS,/experiments/ENCSR087PLZ/,0,0,0,0,1,0,1,0,0,1
ENCFF611DVN,/experiments/ENCSR087TYG/,0,0,0,1,0,0,0,0,1,0
ENCFF788QRB,/experiments/ENCSR087TYG/,0,0,0,1,0,0,0,0,1,0
ENCFF293SGU,/experiments/ENCSR088BOY/,0,0,0,0,1,0,0,1,0,0
ENCFF043BUS,/experiments/ENCSR088FBX/,1,0,0,0,0,0,0,1,0,0
ENCFF668RMT,/experiments/ENCSR088GXB/,0,1,0,0,0,0,1,0,0,0
ENCFF869ZLB,/experiments/ENCSR088HZI/,0,0,1,0,0,0,0,0,1,0
ENCFF807HTB,/experiments/ENCSR088HZI/,0,0,1,0,0,0,0,0,1,0
ENCFF770EWM,/experiments/ENCSR088HZI/,0,0,1,0,0,0,0,0,1,0
ENCFF300UZJ,/experiments/ENCSR088HZI/,0,0,1,0,0,0,0,0,1,0
ENCFF488YTE,/experiments/ENCSR088HZI/,0,0,1,0,0,0,0,0,1,0
ENCFF570JXV,/experiments/ENCSR088HZI/,0,0,1,0,0,0,0,0,1,0
ENCFF527JLN,/experiments/ENCSR088LFR/,0,0,0,0,1,0,0,1,0,0
ENCFF207SZV,/experiments/ENCSR088LFR/,0,0,0,0,1,0,0,1,0,0
ENCFF995GXM,/experiments/ENCSR088LKY/,0,1,0,0,0,0,0,1,0,0
ENCFF973HXW,/experiments/ENCSR088SOR/,0,0,0,1,0,0,0,1,0,0
ENCFF448SPI,/experiments/ENCSR088SOR/,0,0,0,1,0,0,0,1,0,0
ENCFF762RDU,/experiments/ENCSR088SOR/,0,0,0,1,0,0,0,1,0,0
ENCFF001ZRQ,/experiments/ENCSR088UKA/,1,0,0,0,0,0,0,0,0,0
ENCFF001ZRP,/experiments/ENCSR088UKA/,1,0,0,0,0,0,0,0,0,0
ENCFF554ZQU,/experiments/ENCSR088VUG/,0,0,0,0,1,0,1,0,0,0
ENCFF851YSO,/experiments/ENCSR089DTY/,0,0,0,1,0,0,0,0,0,0
ENCFF269BTX,/experiments/ENCSR089MPD/,0,0,1,0,0,0,0,1,0,0
ENCFF652KKJ,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF533XQF,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF940ZZX,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF518VBO,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF556SVV,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF020MGY,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF727FYJ,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF387XGA,/experiments/ENCSR089NBS/,1,0,0,0,0,1,0,0,0,0
ENCFF167PXI,/experiments/ENCSR089ZLR/,1,0,0,0,0,0,0,0,0,0
ENCFF878OMO,/experiments/ENCSR089ZLR/,1,0,0,0,0,0,0,0,0,0
ENCFF554UER,/experiments/ENCSR089ZLR/,1,0,0,0,0,0,0,0,0,0
ENCFF053KWV,/experiments/ENCSR089ZLR/,1,0,0,0,0,0,0,0,0,0
ENCFF699DGZ,/experiments/ENCSR089ZLR/,1,0,0,0,0,0,0,0,0,0
ENCFF111YAB,/experiments/ENCSR089ZLR/,1,0,0,0,0,0,0,0,0,0
ENCFF939DWK,/experiments/ENCSR089ZLR/,1,0,0,0,0,0,0,0,0,0
