Accession,Dataset,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
ENCFF942DWN,/experiments/ENCSR130ZDS/,0,0,0,0,0,0,0,0,1,0
ENCFF254LWX,/experiments/ENCSR131DVD/,1,0,0,0,1,0,1,0,0,0
ENCFF641LAG,/experiments/ENCSR131DVD/,1,0,0,0,1,0,1,0,0,0
ENCFF357USZ,/experiments/ENCSR131EED/,0,0,0,0,0,0,0,0,0,0
ENCFF516HML,/experiments/ENCSR131EED/,0,0,0,0,0,0,0,0,0,0
ENCFF309BPP,/experiments/ENCSR131EHC/,1,0,0,0,0,0,0,0,1,0
ENCFF141EXP,/experiments/ENCSR131EHC/,1,0,0,0,0,0,0,0,1,0
ENCFF633OOZ,/experiments/ENCSR131EHC/,1,0,0,0,0,0,0,0,1,0
ENCFF737KMP,/experiments/ENCSR131FDP/,0,1,0,0,0,0,0,0,0,0
ENCFF567HEJ,/experiments/ENCSR131FFJ/,0,0,0,0,0,0,0,0,0,1
ENCFF137ISZ,/experiments/ENCSR131FFJ/,0,0,0,0,0,0,0,0,0,1
ENCFF352RHK,/experiments/ENCSR131IUA/,0,1,0,0,1,0,0,0,1,0
ENCFF003YFN,/experiments/ENCSR131IUA/,0,1,0,0,1,0,0,0,1,0
ENCFF269WMK,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF356GZG,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF075KCG,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF369CAG,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF298LFP,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF230PBY,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF400JKM,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF347KRZ,/experiments/ENCSR131MFE/,0,0,0,1,0,0,0,0,1,0
ENCFF837GYP,/experiments/ENCSR131SEB/,0,0,1,0,0,0,1,0,0,0
ENCFF842AAT,/experiments/ENCSR131SEB/,0,0,1,0,0,0,1,0,0,0
ENCFF641MEN,/experiments/ENCSR132VGJ/,0,0,0,0,0,0,0,0,1,0
ENCFF945PBZ,/experiments/ENCSR132XRW/,0,0,1,0,0,0,0,0,0,0
ENCFF594MZI,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF841FYD,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF043ZQG,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF333LIC,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF840RPV,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF495NDN,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF661JFT,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF778TUK,/experiments/ENCSR133AFF/,0,0,1,0,0,0,0,0,0,1
ENCFF550YBC,/experiments/ENCSR133BTF/,0,0,0,0,0,0,0,1,0,0
ENCFF729QTV,/experiments/ENCSR133BTF/,0,0,0,0,0,0,0,1,0,0
ENCFF229BKK,/experiments/ENCSR133BTF/,0,0,0,0,0,0,0,1,0,0
ENCFF025UUM,/experiments/ENCSR133BTF/,0,0,0,0,0,0,0,1,0,0
ENCFF586SRK,/experiments/ENCSR133DMU/,0,0,0,1,0,1,0,1,0,0
ENCFF307GOE,/experiments/ENCSR133DMU/,0,0,0,1,0,1,0,1,0,0
ENCFF524JOX,/experiments/ENCSR133EGP/,0,0,1,0,0,0,1,0,0,0
ENCFF632UDQ,/experiments/ENCSR133EGP/,0,0,1,0,0,0,1,0,0,0
ENCFF714GGU,/experiments/ENCSR133KBX/,1,0,0,0,0,0,0,0,0,0
ENCFF789UJB,/experiments/ENCSR133KBX/,1,0,0,0,0,0,0,0,0,0
ENCFF245ZOR,/experiments/ENCSR133LMN/,0,0,1,0,0,0,0,1,0,0
ENCFF704WWK,/experiments/ENCSR133LMN/,0,0,1,0,0,0,0,1,0,0
ENCFF964NOS,/experiments/ENCSR133NBJ/,1,0,0,1,0,0,0,1,0,0
ENCFF628GCG,/experiments/ENCSR133NBJ/,1,0,0,1,0,0,0,1,0,0
ENCFF008LHC,/experiments/ENCSR133OSO/,0,0,0,1,0,1,0,1,0,0
ENCFF693VEH,/experiments/ENCSR133PLR/,0,1,0,0,0,1,0,0,0,0
ENCFF494CTR,/experiments/ENCSR133QBG/,0,0,0,0,1,0,1,0,0,0
ENCFF225EMO,/experiments/ENCSR133QBG/,0,0,0,0,1,0,1,0,0,0
ENCFF182HBO,/experiments/ENCSR133QBG/,0,0,0,0,1,0,1,0,0,0
ENCFF838WCU,/experiments/ENCSR133QBG/,0,0,0,0,1,0,1,0,0,0
ENCFF604HHY,/experiments/ENCSR133QBG/,0,0,0,0,1,0,1,0,0,0
ENCFF739BLN,/experiments/ENCSR133QBG/,0,0,0,0,1,0,1,0,0,0
ENCFF351MRH,/experiments/ENCSR133QEA/,0,0,0,1,0,0,1,0,0,0
ENCFF585JKL,/experiments/ENCSR133QEA/,0,0,0,1,0,0,1,0,0,0
ENCFF845UOA,/experiments/ENCSR133QIE/,0,0,1,0,0,0,0,1,0,0
ENCFF976KSX,/experiments/ENCSR133QIE/,0,0,1,0,0,0,0,1,0,0
ENCFF752YKE,/experiments/ENCSR133QZB/,0,0,1,0,0,1,0,1,0,0
ENCFF748VVT,/experiments/ENCSR133QZB/,0,0,1,0,0,1,0,1,0,0
ENCFF365MQX,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF867QKO,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF161KCS,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF004TKM,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF208TEX,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF757TPV,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF210ECA,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF388RZD,/experiments/ENCSR133RZO/,0,1,0,0,1,0,0,0,1,0
ENCFF502ANK,/experiments/ENCSR133SAI/,0,1,0,1,0,1,0,0,1,0
ENCFF048FGD,/experiments/ENCSR133SAI/,0,1,0,1,0,1,0,0,1,0
ENCFF181QVU,/experiments/ENCSR133SPH/,0,0,1,0,1,0,0,0,0,0
ENCFF155UTI,/experiments/ENCSR134BSY/,0,0,0,1,0,1,0,0,0,0
ENCFF931ITA,/experiments/ENCSR134CIY/,0,0,1,0,1,0,0,0,1,0
ENCFF528LJA,/experiments/ENCSR134IUJ/,1,0,0,0,1,0,0,0,1,0
ENCFF132BYG,/experiments/ENCSR134IUJ/,1,0,0,0,1,0,0,0,1,0
ENCFF498GJF,/experiments/ENCSR134IUJ/,1,0,0,0,1,0,0,0,1,0
ENCFF338LXJ,/experiments/ENCSR134JXS/,0,0,0,1,0,1,0,0,1,0
ENCFF022HKC,/experiments/ENCSR134KZX/,1,0,0,0,0,0,1,0,0,0
ENCFF629RSB,/experiments/ENCSR134KZX/,1,0,0,0,0,0,1,0,0,0
ENCFF903PKQ,/experiments/ENCSR134KZX/,1,0,0,0,0,0,1,0,0,0
ENCFF365CXO,/experiments/ENCSR134KZX/,1,0,0,0,0,0,1,0,0,0
ENCFF171RGM,/experiments/ENCSR134LLK/,1,0,0,1,0,0,1,0,0,0
ENCFF996BKW,/experiments/ENCSR134LLK/,1,0,0,1,0,0,1,0,0,0
ENCFF805BSK,/experiments/ENCSR134LLK/,1,0,0,1,0,0,1,0,0,0
ENCFF754YQJ,/experiments/ENCSR134LLK/,1,0,0,1,0,0,1,0,0,0
ENCFF117CBN,/experiments/ENCSR134QIE/,1,0,0,0,0,0,0,0,0,0
ENCFF321KTO,/experiments/ENCSR134QIE/,1,0,0,0,0,0,0,0,0,0
ENCFF163OQM,/experiments/ENCSR135ANT/,0,0,0,0,1,0,1,0,0,0
ENCFF539DMV,/experiments/ENCSR135ANT/,0,0,0,0,1,0,1,0,0,0
ENCFF565BCX,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF639KPE,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF306HOS,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF230MRE,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF772RJU,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF147JBQ,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF966PDL,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF342VVF,/experiments/ENCSR135AYC/,1,0,0,0,0,0,0,0,0,0
ENCFF650PTL,/experiments/ENCSR135FYV/,0,0,1,0,0,1,0,0,0,1
ENCFF615MZZ,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF256VKO,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF753MLT,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF424SGV,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF848XBY,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF635OAP,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF887YCH,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF277XKW,/experiments/ENCSR135GZX/,0,0,1,1,0,1,0,0,1,0
ENCFF734EBF,/experiments/ENCSR135IAL/,0,0,1,0,0,1,0,0,0,0
ENCFF002ESI,/experiments/ENCSR135QMP/,0,0,0,1,0,0,0,0,1,0
ENCFF002ESG,/experiments/ENCSR135QMP/,0,0,0,1,0,0,0,0,1,0
ENCFF006WYA,/experiments/ENCSR135QMP/,0,0,0,1,0,0,0,0,1,0
ENCFF397BST,/experiments/ENCSR135QMP/,0,0,0,1,0,0,0,0,1,0
ENCFF845NFO,/experiments/ENCSR135SWH/,0,1,0,1,0,1,0,0,1,0
ENCFF205UPE,/experiments/ENCSR135SWH/,0,1,0,1,0,1,0,0,1,0
ENCFF004CIG,/experiments/ENCSR135VMS/,0,1,0,0,0,1,0,0,1,0
ENCFF407UHQ,/experiments/ENCSR135VMS/,0,1,0,0,0,1,0,0,1,0
ENCFF328DXZ,/experiments/ENCSR135XMY/,0,0,0,0,0,0,1,0,0,0
ENCFF385IFF,/experiments/ENCSR136DNA/,1,0,0,1,0,0,0,0,0,0
ENCFF660HXY,/experiments/ENCSR136DNA/,1,0,0,1,0,0,0,0,0,0
ENCFF332VRZ,/experiments/ENCSR136DNA/,1,0,0,1,0,0,0,0,0,0
ENCFF888GDG,/experiments/ENCSR136DNA/,1,0,0,1,0,0,0,0,0,0
ENCFF947DEQ,/experiments/ENCSR136EQX/,0,1,0,0,0,0,0,0,0,1
ENCFF009OEL,/experiments/ENCSR136EQX/,0,1,0,0,0,0,0,0,0,1
ENCFF716OXJ,/experiments/ENCSR136GMT/,1,0,0,0,0,0,0,0,0,0
ENCFF833RGU,/experiments/ENCSR136GMT/,1,0,0,0,0,0,0,0,0,0
ENCFF741IMW,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF265XQX,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF775KVW,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF332SQY,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF939VDJ,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF708PNP,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF566MNM,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF665LBB,/experiments/ENCSR136KEL/,0,0,0,0,0,0,0,0,0,1
ENCFF548EIV,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF567XYD,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF856URD,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF644FFI,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF298ORZ,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF081HED,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF178AXK,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF523REW,/experiments/ENCSR136KIM/,0,0,0,1,0,0,0,1,0,0
ENCFF731LBO,/experiments/ENCSR136NUH/,1,0,0,0,0,0,0,0,1,0
ENCFF503GGH,/experiments/ENCSR136NUH/,1,0,0,0,0,0,0,0,1,0
ENCFF207RSR,/experiments/ENCSR136NZR/,0,1,0,0,0,0,0,0,1,0
ENCFF190XTG,/experiments/ENCSR136NZR/,0,1,0,0,0,0,0,0,1,0
ENCFF564LRC,/experiments/ENCSR136OFY/,0,0,0,0,0,0,0,1,0,0
ENCFF921YAV,/experiments/ENCSR136OFY/,0,0,0,0,0,0,0,1,0,0
ENCFF600IWZ,/experiments/ENCSR136QKZ/,1,0,0,0,0,0,0,0,1,0
ENCFF070JCE,/experiments/ENCSR136QQF/,0,1,0,0,1,0,1,0,0,0
ENCFF821TGP,/experiments/ENCSR136QQF/,0,1,0,0,1,0,1,0,0,0
ENCFF002DHR,/experiments/ENCSR136WGP/,0,0,1,1,0,0,0,0,0,0
ENCFF002DKG,/experiments/ENCSR136WGP/,0,0,1,1,0,0,0,0,0,0
ENCFF598SBH,/experiments/ENCSR136WQZ/,0,0,0,0,1,0,0,0,0,1
ENCFF332BZM,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF641XWI,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF682TKX,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF274PXW,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF264VOW,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF390GRW,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF433VCF,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF835AYA,/experiments/ENCSR136ZQZ/,0,0,0,0,0,0,0,0,0,0
ENCFF816WUS,/experiments/ENCSR137FWW/,0,0,0,0,1,0,0,1,0,0
ENCFF226FTL,/experiments/ENCSR137FWW/,0,0,0,0,1,0,0,1,0,0
ENCFF508RNU,/experiments/ENCSR137FWW/,0,0,0,0,1,0,0,1,0,0
ENCFF814YLU,/experiments/ENCSR137GMB/,0,0,1,1,0,0,0,0,0,1
ENCFF151HLO,/experiments/ENCSR137GMB/,0,0,1,1,0,0,0,0,0,1
ENCFF657WBS,/experiments/ENCSR137NUN/,1,0,0,0,1,0,0,0,0,1
ENCFF504IGO,/experiments/ENCSR137NUN/,1,0,0,0,1,0,0,0,0,1
ENCFF320ZCG,/experiments/ENCSR137NUN/,1,0,0,0,1,0,0,0,0,1
ENCFF751LJT,/experiments/ENCSR137NUN/,1,0,0,0,1,0,0,0,0,1
ENCFF947LQR,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF350WVU,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF940QUQ,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF579GWY,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF825VFL,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF929VLQ,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF630BRT,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF565EJQ,/experiments/ENCSR137ZID/,0,1,0,0,0,0,0,1,0,0
ENCFF002EJE,/experiments/ENCSR137ZMQ/,1,0,0,0,0,0,0,0,1,0
ENCFF002EJC,/experiments/ENCSR137ZMQ/,1,0,0,0,0,0,0,0,1,0
ENCFF347NSQ,/experiments/ENCSR138DOM/,0,0,1,0,0,0,0,0,1,0
ENCFF034CMO,/experiments/ENCSR138DOM/,0,0,1,0,0,0,0,0,1,0
ENCFF935SGY,/experiments/ENCSR138DOM/,0,0,1,0,0,0,0,0,1,0
ENCFF037YJS,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF406WBD,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF565GRJ,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF056DUI,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF023UBQ,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF132YVP,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF913JQJ,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF164BHA,/experiments/ENCSR138FTN/,0,0,0,0,0,1,0,0,1,0
ENCFF002EBK,/experiments/ENCSR138FUZ/,0,0,0,0,0,0,0,0,0,0
ENCFF002EBI,/experiments/ENCSR138FUZ/,0,0,0,0,0,0,0,0,0,0
ENCFF850JPJ,/experiments/ENCSR138HJN/,0,0,0,0,0,0,0,0,0,0
ENCFF622WUG,/experiments/ENCSR138MMB/,0,0,0,0,0,0,0,0,0,0
ENCFF963TEZ,/experiments/ENCSR138PGW/,0,0,0,1,0,1,1,0,0,0
ENCFF090EFT,/experiments/ENCSR138QGB/,0,0,0,0,0,0,0,0,0,1
ENCFF405NIJ,/experiments/ENCSR138RCE/,0,0,0,0,0,1,0,1,0,0
ENCFF949JWR,/experiments/ENCSR138RCE/,0,0,0,0,0,1,0,1,0,0
ENCFF516QHN,/experiments/ENCSR138SFL/,0,1,0,1,0,1,0,0,0,0
ENCFF822VOO,/experiments/ENCSR138SFL/,0,1,0,1,0,1,0,0,0,0
ENCFF802DIP,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF947WMQ,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF900SZT,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF887DEN,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF628HHQ,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF746TJH,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF575TZW,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF632QVG,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF610PHP,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF638SFL,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF575IFY,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF685CHS,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF127PCV,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF145VFD,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF828YFW,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF860ERH,/experiments/ENCSR138TQF/,0,0,0,0,0,0,0,0,0,1
ENCFF815RSC,/experiments/ENCSR138UGH/,1,0,0,0,0,1,1,0,0,0
ENCFF308NLP,/experiments/ENCSR138UGH/,1,0,0,0,0,1,1,0,0,0
ENCFF974QQK,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF714WPP,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF616JED,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF588BEN,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF125DXM,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF374FIN,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF512MZN,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF389QBW,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF597DVC,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF848UPU,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF393NUI,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF021SLS,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF111UHL,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF752PET,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF448UCS,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF723KNH,/experiments/ENCSR138WRC/,0,0,0,0,0,0,0,0,1,0
ENCFF698RJT,/experiments/ENCSR138YYY/,0,0,0,0,0,0,0,0,0,0
ENCFF887CDX,/experiments/ENCSR138YYY/,0,0,0,0,0,0,0,0,0,0
ENCFF001ZUR,/experiments/ENCSR138YZB/,0,0,0,1,1,0,0,1,0,0
ENCFF001ZVD,/experiments/ENCSR138YZB/,0,0,0,1,1,0,0,1,0,0
ENCFF529XBL,/experiments/ENCSR139DGM/,0,0,0,0,1,0,1,0,0,0
ENCFF506QAD,/experiments/ENCSR139DGM/,0,0,0,0,1,0,1,0,0,0
ENCFF110IIB,/experiments/ENCSR139DGM/,0,0,0,0,1,0,1,0,0,0
ENCFF956AND,/experiments/ENCSR139KYP/,0,1,0,0,1,0,0,0,0,1
ENCFF105BMZ,/experiments/ENCSR139PCE/,1,0,0,0,0,1,1,0,0,0
ENCFF538KMT,/experiments/ENCSR139PCE/,1,0,0,0,0,1,1,0,0,0
ENCFF685JOQ,/experiments/ENCSR139PCE/,1,0,0,0,0,1,1,0,0,0
ENCFF731UMJ,/experiments/ENCSR139PIA/,1,0,0,0,0,0,0,1,0,0
ENCFF594FRP,/experiments/ENCSR139PIA/,1,0,0,0,0,0,0,1,0,0
ENCFF274TFF,/experiments/ENCSR139PIA/,1,0,0,0,0,0,0,1,0,0
ENCFF892MUJ,/experiments/ENCSR139PLJ/,0,0,0,0,0,0,0,1,0,0
ENCFF515WDY,/experiments/ENCSR139TLA/,0,0,1,0,1,0,0,0,1,0
ENCFF773TSU,/experiments/ENCSR139TLA/,0,0,1,0,1,0,0,0,1,0
ENCFF626FRU,/experiments/ENCSR139VAY/,1,0,0,0,0,0,0,1,0,0
ENCFF411YQM,/experiments/ENCSR139WMA/,0,1,0,0,0,1,0,0,0,0
ENCFF718CLQ,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF260HBA,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF997QVK,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF818LTZ,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF888SCB,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF721UBK,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF726TXE,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF191TTK,/experiments/ENCSR140AYD/,1,0,0,0,0,1,0,1,0,0
ENCFF372SLD,/experiments/ENCSR140DCD/,0,0,0,0,0,1,1,0,0,0
ENCFF882DLG,/experiments/ENCSR140DCD/,0,0,0,0,0,1,1,0,0,0
ENCFF002EDH,/experiments/ENCSR140DSL/,0,0,1,0,0,1,1,0,0,0
ENCFF002EDF,/experiments/ENCSR140DSL/,0,0,1,0,0,1,1,0,0,0
ENCFF613WRI,/experiments/ENCSR140GLO/,0,0,0,0,0,0,0,0,0,0
ENCFF312FGB,/experiments/ENCSR140GLO/,0,0,0,0,0,0,0,0,0,0
ENCFF259LYD,/experiments/ENCSR140KPO/,0,0,0,1,0,0,0,0,0,0
ENCFF948BDY,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF504PGI,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF248XZC,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF068KDU,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF803ZUN,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF562MVN,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF450CUC,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF698XCB,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF512LAN,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF260BJB,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF310HAL,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF818ZJQ,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF027QGO,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF272WGJ,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF080BTV,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF585CYT,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF944RHJ,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF255XDN,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF640RWH,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF931NMQ,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF798TFC,/experiments/ENCSR140QWR/,0,0,0,0,0,1,0,1,0,0
ENCFF002BWQ,/experiments/ENCSR140UEX/,0,0,1,0,0,0,0,0,0,1
ENCFF002BWM,/experiments/ENCSR140UEX/,0,0,1,0,0,0,0,0,0,1
ENCFF002AFR,/experiments/ENCSR140YPL/,0,0,0,0,1,0,1,0,0,0
ENCFF002AFV,/experiments/ENCSR140YPL/,0,0,0,0,1,0,1,0,0,0
ENCFF062BXL,/experiments/ENCSR141DMX/,0,0,1,0,0,0,0,0,0,1
ENCFF096TKM,/experiments/ENCSR141EDV/,0,0,0,1,0,0,0,0,1,0
ENCFF139VRU,/experiments/ENCSR141EDV/,0,0,0,1,0,0,0,0,1,0
ENCFF057OKL,/experiments/ENCSR141EDV/,0,0,0,1,0,0,0,0,1,0
ENCFF882UTL,/experiments/ENCSR141EDV/,0,0,0,1,0,0,0,0,1,0
ENCFF742YQR,/experiments/ENCSR141EDV/,0,0,0,1,0,0,0,0,1,0
ENCFF691ZNE,/experiments/ENCSR141EDV/,0,0,0,1,0,0,0,0,1,0
